	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
2436	1575	B0000C4E3N	A3HTSJLOEF2SQ1	Toys & Games	7	MY SON WOULD PRESS D AND IT WOULD SAY THATS THE LETTER A ......... WHATS UP WITH THAT, I DONT WANT MY SON LEARNING THE WRONG LETTERS BUT FINALLY I GOT ONE THAT WORKED.	1.0	Warning	yes	before		33
2441	1575	B0000C4E3N	A3HTSJLOEF2SQ1	Toys & Games	13	The microphone cuts in and out and it basically just works whenever it feels like it.	1.0	Warning	yes	before		16
2453	1604	B0000C5GDL	A3B1JS7ETFOLSQ	Toys & Games	5	Would recommend for children between 36 and 48 in height, 50 to 75lbs.	1.0	Population segment	yes	before		9
2460	1621	B0000D12WU	A2HCO3X4M83K6F	Toys & Games	2	It just couldnt move on our carpet... very disappointing as it looked like a fun toy.	1.0	Warning	yes	before		16
2477	1657	B0000DJ3DY	A36RRMSJFTZLC7	Toys & Games	3	My three year old and six year old will play with this for hours.	1.0	Usage	yes	before		14
2481	1665	B0000E6ZCI	AT5R2MGCDESEA	Toys & Games	3	He can climb up the sloped climbing side with a little effort, although the plastic is a little slippery (works best in shoes or bare feet).	1.0	Usage	yes	both		26
2484	1665	B0000E6ZCI	AT5R2MGCDESEA	Toys & Games	6	Only complaint is that it is very lightweight and easy to push.	1.0	Warning	yes	before		12
2492	1682	B0000VSGU0	A3F0J5DH6N1RDX	Toys & Games	2	The children on the box art are photoshopped and would be about a foot tall if they were real.	1.0	Size	yes	before		19
2495	1694	B00012TISM	A29PRP6GDC9GL9	Toys & Games	2	Although it says its for babies age 6 months in my opinion it isnt really.	1.0	Usage	no	before		14
2498	1694	B00012TISM	A29PRP6GDC9GL9	Toys & Games	5	I tihnk evetually it will be a great toy but I dont expect that to happen until she maybe 18 months or more.	1.0	Usage	no	before		22
2528	1723	B00019RB7K	A10YHH9ONC9I5Q	Toys & Games	9	I would not recommend using on asphalt or concrete.	1.0	Warning	yes	both		9
2542	1742	B0001GDP00	A2I52MRNFH8DIY	Toys & Games	7	If you like your children to play quietly this is NOT a game you should purchase.	1.0	Warning	yes	before		16
2553	1748	B0001IA7N6	A3NWN21HH5CEWZ	Toys & Games	7	I recommend it for ages 6-9, boys and girls.	1.0	Population segment	yes	before		8
2578	1759	B0001NE6W4	A16GBXDS51J019	Toys & Games	1	There is a small screw in the right burner - lift up that burner, and it takes 3 AA batteries.	1.0	Complementary product	yes	after		18
2600	1765	B0001OM1CA	A2HCO3X4M83K6F	Toys & Games	4	The only thing id have to say is wrong with this toy is that its difficult for left handed kids as the string that attaches to the pen is on the right side of the drawing area.	1.0	Warning	yes	before		37
2603	1766	B0001OM1D4	A3USMI91JAP04C	Toys & Games	2	The best part for me is, it doesnt use any batteries!!!!	1.0	Usage	yes	both		11
2637	1778	B0001VVB9C	AV0C12IXS9HYP	Toys & Games	5	The clothes dont come off, but I had to hot-glue moms skirt to her body to keep it from falling off, same with dads pants.	1.0	Usage	yes	after		24
2642	1779	B0001VVBBA	A1DD9MSMEKYOVW	Toys & Games	2	I didnt realize that the holes in the rows go straight through -- so thats why some of the other reviewers are complaining that they drop through.	1.0	Warning	yes	both		26
2669	1791	B0001XNTJA	A1TFPLA1HZ1U24	Toys & Games	2	The tray broke within a few weeks of proper use.	1.0	Warning	yes	before		10
2703	1809	B000231EKA	A3ML5ZA4T62OE0	Toys & Games	1	I just received a response from the company that to me is subpar given that these toys are in the mouths and hands of babies and children and contain BPA and PVC.	1.0	Warning	yes	before		32
2750	1826	B0002791J2	A13AI6YC5O244F	Toys & Games	6	I know that happenes with all toys but i just cannot beleive how little this dolls original look lasted... For some strange reason, her lips (in which had been a pale pink color) had turned YELLOW!	1.0	Warning	yes	before		37
2778	1834	B000296LSO	A2Y2BV6ZG5F6PM	Toys & Games	3	Its just another way to help my daughter learn aside from worksheets and computer games.	1.0	Usage	yes	both		15
2805	1844	B0002AHQWS	A2PEG4VR9FON8R	Toys & Games	1	kids really like this.	1.0	Population segment	yes	both		4
2826	1847	B0002AUWKG	AMGJTCL21SBOW	Toys & Games	3	Purchased the paint kit and easel paper pad to go with it, and it comes with chalk and eraser.	1.0	Complementary product	yes	both		19
2845	1860	B0002CYTXK	A3CU0QL4C4LAA8	Toys & Games	6	First, as a general comment, the basic game is fun enough for adults to enjoy.	1.0	Population segment	yes	both		15
2849	1860	B0002CYTXK	A3CU0QL4C4LAA8	Toys & Games	10	For instance, the first time we played, we didnt have them match colors, but only get blocks in the right arrangement, and I pulled out the most difficult cards so they only had easier structures to build.	1.0	First time use	no	after		37
2866	3772	B0002HABZU	A30SQ028C0I38D	Toys & Games	6	But handing this to say, an intelligent 12 year old child would probably produce a great deal of frustration.	1.0	Warning	yes	before		18
2959	3847	B0002L9HQU	A1ZTLE0JCBHDTA	Toys & Games	9	Forgive my sarcasm, but this is a toy and its made for babies to play with andd pull apart.	1.0	Usage	yes	both		19
2964	3862	B0002MOJ62	A13ALI86MWHTGT	Toys & Games	2	It has chunky pegs, and is realistic for a 2 year old to be able to insert.	1.0	Size	yes	both		16
2995	3920	B0002VJYSQ	A3574U4UMK7F9L	Toys & Games	3	My children were able to play the game with me supervising, but children under 5 will need help to operate the game, but children under 5 can easily put the slides under the microscope to view them.	1.0	Usage	yes	both		35
3048	3972	B00063FDNA	A2X3L31KCXBHCL	Toys & Games	3	The set comes with a cave man that can ride the dinosaur, but the saddle he rides on is also removeable.	1.0	Complementary product	yes	both		21
3054	3972	B00063FDNA	A2X3L31KCXBHCL	Toys & Games	9	The catapult will shoot the balls a fair distance if you hit it just right, but they are so light weight that theres no need to worry about injury or nearby breakables.	1.0	Usage	yes	both		32
3083	3977	B000641DPQ	A763Z2F0WMWRC	Toys & Games	6	Needs a few more toys in it, so we just added old plastic cups and yogurt containers.	1.0	Usage	no	after		17
3119	4046	B0006GK6W0	A321W4SSC0F6AP	Toys & Games	6	Im sure if you have really bushy hair, then it will get in the way.	1.0	Warning	yes	before		15
3137	4057	B0006HB9G6	A18OBUSMXVE8R0	Toys & Games	9	Find It can be played with by one person or others and will be enjoyed by all ages.	1.0	Population segment	yes	both		18
3153	4068	B0006M9LSO	A1A7VR4Z4HQHFJ	Toys & Games	3	While her face is aristocratic, her hair is soft and beautifully highlighted, and her make-up is the best Ive seen on a Bratz doll so far, but she just doesnt look as classy as she does on Amazon.	1.0	Other	yes	before		37
3177	4074	B0006N6UPU	A2IBF31N8P9FPJ	Toys & Games	5	I think girls would also enjoy playing with it....	1.0	Population segment	yes	both		9
3193	4084	B0006NM22K	A2NUKH3RUC7HY6	Toys & Games	2	You will need finger puppets to use with it.	1.0	Complementary product	yes	before		9
3196	4084	B0006NM22K	A2NUKH3RUC7HY6	Toys & Games	5	It is much smaller than the pictures indicated.	1.0	Other	yes	before		8
3203	4086	B0006O8Q7Y	A284DAR3IJ1Z5W	Toys & Games	3	Dont let the age recommendation fool you, when we bought our first one (Ill get to that later), my son was 3 and loved it.	1.0	Population segment	yes	before		24
3206	4086	B0006O8Q7Y	A284DAR3IJ1Z5W	Toys & Games	6	It doesnt stand up on its own very well, and I like to secure it to my lawn with a few landscape stakes.	1.0	Workaround	no	both		23
3212	4086	B0006O8Q7Y	A284DAR3IJ1Z5W	Toys & Games	12	The tubes are very thin and easily breakable and the fins at the bottom are also very thin and not secured well to the tube.	1.0	Warning	yes	before		25
3229	4090	B0006OHN7I	A1CDWWS7NROSD	Toys & Games	4	These are definitely an investment as they are pretty indestructible, can go in the dishwasher, and hold up well to heavy toddler abuse.	1.0	Usage	yes	before		23
3262	4132	B00076OC88	A23LPHC3CC3VGP	Toys & Games	3	The swing rope is attached to a very large bolt.	1.0	Usage	no	both		10
3303	4208	B0007UB5YI	A1IAEIOZQ2M03F	Toys & Games	4	It didnt come with much in the way of furniture, so Im anxious to get some of the add-ons!	1.0	Complementary product	yes	before		18
3331	4225	B0007WFGO6	A1M8AYAL3L8ACP	Toys & Games	3	My only complaint is that the sounds dont reflect the instruments that theyre supposed to.	1.0	Warning	yes	before		15
3357	4242	B0007YDBDC	A29KZW1RFZVRMY	Toys & Games	4	It also tips very easily so weve had to prop it against a wall to keep it from falling over.	1.0	Workaround	yes	both		20
3359	4242	B0007YDBDC	A29KZW1RFZVRMY	Toys & Games	6	Cinderella appearing in the mirror is a nice touch, however, an adult needs to position and push the key in forcefully for her to appear.	1.0	Usage	yes	both		25
3467	4415	B0009XBY2G	A3306R2G4LHEJV	Toys & Games	5	Despite the great game design, the premise of the game is heavy on educational, and is therefore tedious for kids---even those that are good at fractions.	1.0	Warning	yes	before		26
3483	4415	B0009XBY2G	A3306R2G4LHEJV	Toys & Games	21	The unevenness of the dice (apple-shaped) leads to accusations of cheating, scattering the dice, etc.	1.0	Warning	yes	before		14
3534	4509	B000AS2AL4	A34W78Y49I3QF9	Toys & Games	2	The paint job isnt the best.	1.0	Warning	yes	before		6
3573	4565	B000BCEJ86	A130QDNXIPPBJL	Toys & Games	1	My daughter received this as a gift when she was about 1 and at 4 she still enjoys watching the gears go around and rearranging the gears.	1.0	Population segment	yes	before		25
3578	4583	B000BHIS5G	A2XX3EEFS9GI18	Toys & Games	4	Not for very young children but a great set.	1.0	Usage	yes	before		9
3592	4604	B000BNC90A	A7HKLWC84S6ZQ	Toys & Games	1	got this to go with a melissa and doug castle, they are great for older kids, but i do worry about my other, smaller son choking on them	1.0	Warning	yes	after		28
3644	4717	B000BX1ZSM	A3Q1N069UIAFCU	Toys & Games	6	One is that the cardboard they provide is corrugated, so some of the pressed flowers or petals end up with lines on them.	1.0	Warning	yes	before		23
3655	4719	B000BXJT9Y	A136LRUR0RDH9J	Toys & Games	9	If you have very small kids you may want to hold back the tiniest parts.	1.0	Warning	yes	after		15
3663	4750	B000CBSNBU	A3Q09XODDLORO2	Toys & Games	4	We have had trouble with the handle repeatedly coming off as others have mentioned, so weve just removed it.	1.0	Workaround	yes	both		19
3700	4774	B000CGX7SE	A3IXIZ5CVQJ6FZ	Toys & Games	6	The solution is fill a small blow-up pool for them and everyone is happy and safer.	1.0	Complementary product	no	both		15
3705	4776	B000CIQ4E6	APAXM508H1DMM	Toys & Games	2	I purchased as an addition to my kids dress up box but it is a hard and fairly sturdy plastic stick that has a pointy end.	1.0	Warning	yes	after		26
3726	4858	B000EBXRZA	A3DQDW7N0TRCVH	Toys & Games	1	Despite the fact that the light doesnt ever change or blink or anything, it does work to charge our Peg Perego John Deere tractor!	1.0	Usage	yes	both		24
3733	4897	B000EGI4OO	A1YDLICMQW2DPT	Toys & Games	2	I looked at the description before ordering and the only thing I saw was that it is not for kids 3 and under.	1.0	Population segment	no	before		22
3743	4916	B000ELIXGI	AEWYUPCNDV7HY	Toys & Games	1	I was hesitant to order this doll because the dress seemed a little dark for a Barbie, but WOW!	1.0	Other	yes	both		19
3772	4928	B000EMFAWM	A29W85T2Q6AYCP	Toys & Games	4	As other reviewers have mentioned, the wheels and engines do occasionally fall off but our daughter can put them back on herself.	1.0	Usage	yes	both		22
3779	4936	B000ENW6FA	A2HAI0921O1EOU	Toys & Games	6	However, this Laughtop has certain options for younger kids; in other words, you dont really need to understand it to be able to make things happen.	1.0	Population segment	yes	both		26
3780	4936	B000ENW6FA	A2HAI0921O1EOU	Toys & Games	7	My son mostly plays with the letters option ---e. g., pressing the key L initiats the pronunciation and the word Lion, then an animation of a lion appears on the screen and roars.	1.0	Usage	yes	both		31
3913	4995	B000F487KQ	AD0JB2LCMXPV6	Toys & Games	4	Besides, this helps me find the action figures my nephew drops under the sofa.	1.0	Workaround	yes	after		14
3924	4997	B000F4ELZ6	A2EO7K6R85S57B	Toys & Games	6	I have managed to greatly enhance operation by filing down the problem areas, but this is not what I expect from a toy costing this much.	1.0	Workaround	yes	after		26
3933	5008	B000F75FQM	A1O0YVMEFFW6K1	Toys & Games	4	They do not work in dirt.	1.0	Warning	yes	before		6
3957	5020	B000F9O85E	A3C1QYGEET3BVY	Toys & Games	5	Also, its designed so that youre partially submerged in the water.	1.0	Usage	yes	before		9
3959	5020	B000F9O85E	A3C1QYGEET3BVY	Toys & Games	7	Also, inflation is tricky because theres no valve to keep the air from coming out as youre inflating.	1.0	Warning	no	before		16
3965	5021	B000F9ZG3M	A8HUL9LPJWF4L	Toys & Games	5	!I use the letters with the Little Red Tool Box: Magnetic Tabletop Learning Easel.	1.0	Usage	yes	after		14
3967	5024	B000FA6APE	A3NM4ITNTNWO3X	Toys & Games	1	"My major disappointment is that this wont ""pack."" You cant make a snowman or a snowball or build things out of snow."	1.0	Warning	yes	before		22
4074	5136	B000FS70QE	A3VFBU2S8PY0UP	Toys & Games	5	As i read in other reviews this in noway is a chew toy or for 9 month olds.	1.0	Warning	yes	before		17
4135	5250	B000GKW5MA	A3BPF877QLUMTG	Toys & Games	8	"I recommend them to anyone, however, any little one still putting anything in their mouth, take out the ""I""s!"	1.0	Warning	no	both		20
4153	5257	B000GKXY7U	A3OU3VMKHM5T7L	Toys & Games	3	Not so!It has wooden pieces with glossy paper glued onto the pieces.	1.0	Warning	no	before		13
4159	5258	B000GKXYD4	A3AD05518RZ5HM	Toys & Games	4	I would say this puzzle is for a five year old and up.	1.0	Population segment	yes	both		13
4206	5289	B000GYWXOQ	A1IUWVOWJLCJDE	Toys & Games	3	My 5 year old also uses them as pretend swords.	1.0	Alternative use	yes	both		9
4213	5290	B000GYZ334	A22V5OS9DCIP75	Toys & Games	4	Good for the look-only kind of dollhouse but not for the play-hands-on dollhouse.	1.0	Warning	yes	before		11
4253	5361	B000HGJJGI	A1384ZUEOO2HRG	Toys & Games	1	My 5 year-old son got this for Christmas, and he adores it.	1.0	Population segment	yes	before		10
4256	5361	B000HGJJGI	A1384ZUEOO2HRG	Toys & Games	4	I put newspaper over a cookie sheet, then put the plaster block on that for them to work on.	1.0	Usage	yes	both		19
4275	5371	B000HIV072	A1ODOGXEYECQQ8	Toys & Games	8	You can also re-use it as long as you keep it in a covered bottle.	1.0	Usage	yes	after		14
4278	5371	B000HIV072	A1ODOGXEYECQQ8	Toys & Games	11	Press the bottle a little firmly to make nice long worms.	1.0	Usage	yes	after		11
4300	5398	B000HV2TY2	A1TBWRXV7KVHPC	Toys & Games	4	It seems like it is good fine motor practice to bunch up the tissue paper in little balls and then decide where to put them.	1.0	Other	yes	both		25
4309	5410	B000HZAYU4	A116QZVZDPF8GK	Toys & Games	4	For those who have complained about the color coming off the pattern, just color over the project with Jiffy perm enact markers before you start the project.	1.0	Workaround	yes	after		27
4356	5468	B000ICZ8RK	A2JOO7YH2PFBG6	Toys & Games	3	It can be messy, but I put newspaper in a cookie sheet and he worked on that.	1.0	Workaround	yes	both		17
4357	5468	B000ICZ8RK	A2JOO7YH2PFBG6	Toys & Games	4	Ideally, if it was done outside it would be better.	1.0	Warning	yes	both		10
4367	5471	B000ID311Y	A2QX7NV9PZEV8T	Toys & Games	6	The parts dont snap on, so they do fall apart fairly easily.	1.0	Warning	yes	before		12
4373	5473	B000IDOM5I	A35J8V529D6MM8	Toys & Games	1	Great toy for tiny babies and up.	1.0	Population segment	yes	both		7
4375	5473	B000IDOM5I	A35J8V529D6MM8	Toys & Games	3	This one they can EASY hold on to and shake around.	1.0	Usage	no	both		11
4377	5473	B000IDOM5I	A35J8V529D6MM8	Toys & Games	5	Its also soft not hard plastic so when they bang themselves in the head while shaking it (which happens a lot cause they dont have good control of their movements yet), it doesnt hurt them.	1.0	Usage	yes	both		35
4392	5491	B000II4JJ2	A2EXUCAPFRAIUY	Toys & Games	1	I originally purchased one of these so that my grandsons would be able to make perfect snow balls; however, after trying my hand at bath bombs, I was looking for a sturdy mold to use and, voila, the Sno-Baller came to mind.	1.0	Alternative use	no	both		41
4451	5604	B000K65NU6	A36YE2N1UFF8YV	Toys & Games	2	The problem is its cheaply made and the optics are not as good as they could/should be.	1.0	Warning	yes	before		16
4454	5604	B000K65NU6	A36YE2N1UFF8YV	Toys & Games	5	In this one there are tons of light leaks, the lever is hit and miss, and the optics are fuzzy at the edges because the lenses are too small.	1.0	Warning	yes	before		29
4464	5608	B000K6O910	A20J0NBT6FWXXM	Toys & Games	8	Marbles can be a choking hazard for younger children (even dogs, dont take me there).	1.0	Warning	yes	after		15
4518	5734	B000LNU6TG	A2E32OTJCDF1IU	Toys & Games	3	The lower ring is too small, so it tends to lean towards the back.	1.0	Warning	yes	before		14
4550	5754	B000LT2IZU	A34YEIV50UH60R	Toys & Games	2	It is a little frightening to a sensitive child also.	1.0	Warning	no	before		10
4578	5785	B000M6D0Y0	AXKDNVCNN50RZ	Toys & Games	2	!I dont understand why this guy gets bad reviews because he is awesome!His truck mode is amazingly movie accurate,although there is a mechanism that pops a little man in the window to look like a truck driver which I eventually had to superglue in,but other than that this guy has an excellent truck mode.	1.0	Workaround	yes	both		57
4581	5785	B000M6D0Y0	AXKDNVCNN50RZ	Toys & Games	5	My only problem with his robot mode is the mechanism that holds his knees together eventually becomes loose and his knees seperate,but if display only is your game you wont have that problem.	1.0	Warning	yes	both		34
4612	5794	B000MAKA44	A34HLCYKYXXEO5	Toys & Games	2	"This item included even the ""little"" things."	1.0	Complementary product	yes	both		7
4614	5805	B000MEB5LM	A2H2JL14UZXUPZ	Toys & Games	1	I got this for my soon to be one year old girl, and she LOVES it.	1.0	Population segment	yes	before		16
4626	5850	B000MQYZ5S	A2WW57XX2UVLM6	Toys & Games	3	Its a versatile toy that can be shared easily within one family.	1.0	Population segment	yes	both		12
4631	5850	B000MQYZ5S	A2WW57XX2UVLM6	Toys & Games	8	Although it comes with a steering wheel that moves, the wheel doesnt direct the tires and the tires dont change direction.	1.0	Usage	yes	both		21
4643	5862	B000MVLNSK	A34CSXOGVYF94S	Toys & Games	4	However, as we rolled out the kite we noticed very quickly that the spool was hard to hold.	1.0	Warning	yes	before		18
4646	5862	B000MVLNSK	A34CSXOGVYF94S	Toys & Games	7	I grabbed a long stick and threaded the spool onto it to make it easier for my kids to hold.	1.0	Workaround	yes	both		20
