	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
505	1450	B0000AQRSS	A2MR43RDPZX3J	Musical Instruments	15	The slight differences in tone can be easily manipulated with an EQ or just ordinary tone controls.	1.0	Workaround	yes	both		17
532	1451	B0000AQRSS	A34LQ791ACZ0JC	Musical Instruments	8	Update:December 2012The handling noise is definitely something to consider.	1.0	Usage	yes	both		9
553	1455	B0000AQRST	A1MI9FDCNB3CMR	Musical Instruments	4	They work great with guitar (for a REAL acoustic guitar sound, drums, congas, tablas... You name it..  if its an instrument the SM57 delivers.	1.0	Usage	yes	both		23
556	1455	B0000AQRST	A1MI9FDCNB3CMR	Musical Instruments	7	In my experience a vocalist better have above average pipes to use the SM57.	1.0	Warning	yes	before		13
602	1461	B0000AQRST	A34IJACMU8C3IM	Musical Instruments	11	There is a Performer SeriesShure Beta 57A Microphonethat looks very similar to the SM57 but the Beta 57 has a different mic capsule and transformer and sounds different.	1.0	Usage	no	before		25
659	1472	B0000AQRSU	A3AOB0VF6H0IF4	Musical Instruments	4	If you are a home or hobby user, then go for this mic.	1.0	Population segment	yes	before		13
663	1472	B0000AQRSU	A3AOB0VF6H0IF4	Musical Instruments	8	Also, make sure you buy a foam mic hood for the mic to save it from unwanted dirt and spit.	1.0	Complementary product	yes	both		20
691	1708	B000165DSM	A1L7M2JXN4EZCR	Musical Instruments	2	Mine is working fairly well but the attachments are loosening so who knows whats next.	1.0	Warning	yes	before		15
709	1714	B000165DSM	AKSFZ4G1AXYFC	Musical Instruments	3	The sound quality is fine and the metal connecters feel a little bit flimsy.	1.0	Other	yes	both		14
744	1848	B0002BACB4	A17A1KTVI3DG6U	Musical Instruments	4	For vocalists that like to pull back from the mic a touch to really belt those sustained high (or, really, any) notes the Beta is a dream.	1.0	Population segment	yes	both		27
786	1861	B0002CZR3G	A1ARFA1NCN34UV	Musical Instruments	4	I have since had the pedal rehoused in a metal enclosure with a better switch because I was scared of breaking its plastic housing when switching it on and off.	1.0	Workaround	yes	after		30
814	1866	B0002CZSJO	A14VAT5EAX3D9S	Musical Instruments	2	You can cover all six strings, move one string over to get a drop d tuning or turn the capo upside down to get a partial capo (though a bit of adjusting may be needed to get the strings held down.).	1.0	Alternative use	yes	both		41
851	1879	B0002CZSJO	A3D0PD45BHLXFX	Musical Instruments	3	Its not a high quality capo and it does take a few adjustments to get it seated properly.	1.0	Warning	yes	before		18
863	1881	B0002CZSJO	A56EP6FFRH1YT	Musical Instruments	6	Because its designed to work across the fretboard, it will apply more force than necessary to clamp down the lower frets, causing frets to wear faster over time.	1.0	Warning	no	before		28
865	1882	B0002CZSJO	AAGD3GA9ZVPLQ	Musical Instruments	1	The handle and spring strength make this uncomfortable to place on the guitar, and I feel rushed to clamp on the capo because its unpleasant to use - hurts the fingers.	1.0	Warning	yes	before		30
868	1883	B0002CZSJO	AEN6KDJ3AJDK6	Musical Instruments	1	This style of capo CAN throw your guitar out of tune if you dont put it on right.	1.0	Warning	yes	before		18
898	1890	B0002CZSJY	A26E1V45R24QVC	Musical Instruments	2	For those with reasonably strong hands it is pretty easy to use.	1.0	Usage	yes	before		12
1009	1917	B0002CZTIO	A2VCXIAWCPQ13P	Musical Instruments	6	One must also be careful, my son lost one of these so I know it is a possibility of it falling off.	1.0	Warning	yes	after		22
1015	1920	B0002CZTIO	ALV33FTOC032I	Musical Instruments	1	Does not stay on to well, moves to much even if you go for the pick lightly could be redeisigned.	1.0	Warning	yes	before		20
1140	1932	B0002CZUUG	A1LU9607CVAMIF	Musical Instruments	6	I would recommend getting strap locks.	1.0	Complementary product	yes	after		6
1222	1939	B0002CZUUG	A2RIQKV4OOXME1	Musical Instruments	5	Replace the strings!	1.0	Usage	yes	after		3
1271	1940	B0002CZUUG	A2ZGEV4CTSCTIZ	Musical Instruments	27	Individual strings may be intonated but action is done with two nuts, IE can raise one side higher or lower but not individual strings.	1.0	Usage	yes	after		24
1291	1940	B0002CZUUG	A2ZGEV4CTSCTIZ	Musical Instruments	47	I lay my pinky and the knife edge of my hand lightly across the strings right where they hit the bridge and it makes a nice mute but on my Strats the damn volume knob is in the way.	1.0	Usage	yes	after		39
1369	1945	B0002CZUUG	A3MRBUCGH66JTY	Musical Instruments	32	Buy it locally so you can see the exact guitar youre buying, and negotiate to have a setup included, because it will almost certainly need one.	1.0	Warning	yes	before		26
1387	1948	B0002CZV46	A2Y8JW5NSY95OL	Musical Instruments	10	The cable itself is a bit stiffer than Im used to, which makes coiling for storage very easy, but it can quickly become a twisted mess on stage if you more length than you really need.	1.0	Usage	yes	both		36
1410	1951	B0002CZV46	A3BTH66WVCQAM9	Musical Instruments	11	You have to make sure you have it in the right position by looking at them - feel wont do.	1.0	Warning	no	both		19
1464	1960	B0002CZV7I	A1365RYO0BLEMI	Musical Instruments	5	But you will have extraneous hiss when the guitar is not playing to cover it up.	1.0	Workaround	no	after		16
1471	1960	B0002CZV7I	A1365RYO0BLEMI	Musical Instruments	12	Again, you will need a noise gate.	1.0	Usage	yes	after		7
1474	1960	B0002CZV7I	A1365RYO0BLEMI	Musical Instruments	15	I recommend messing with it quite a while.	1.0	Usage	yes	after		8
1482	1962	B0002CZV7I	ADH0O8UVJOT10	Musical Instruments	6	The former complaint is probably true, though if youre enough of a hobbyist to use a Compression Sustainer, youre probably already contemplated using a noise gate/suppressor, such as the BOSS NS-2.	1.0	Complementary product	yes	before		29
1497	1964	B0002CZV7I	AW97HQETLQ25Y	Musical Instruments	3	It is not so long as I thought.	1.0	Warning	no	before		8
1649	1976	B0002CZV82	A3OEBPVLF35YQL	Musical Instruments	10	If you want a basic, solid, well-built distortion pedal, this is it - but by itself the Boss DS-1 is really nothing special.	1.0	Complementary product	no	before		20
1670	1979	B0002CZV82	AUUI1FKERRMV2	Musical Instruments	4	Honestly, this is an essential buy when starting out along with headphones and a cord extension so the police dont come a knockin.	1.0	Complementary product	yes	both		23
1677	1980	B0002CZV82	AZ0LJNEP2VRD1	Musical Instruments	1	This is an excellent distortion pedal for people who want a traditional rock sound.	1.0	Population segment	yes	before		14
1681	1980	B0002CZV82	AZ0LJNEP2VRD1	Musical Instruments	5	But you can easily boost the distortion achieved by the DS-1 by using it with your amp on an overdriven setting.	1.0	Usage	yes	both		20
1699	1981	B0002CZVA0	A1EX4410F46C8O	Musical Instruments	16	Read the included book, look up some MP3s over videos online and check out other guitarists settings.	1.0	Usage	no	after		16
1702	1981	B0002CZVA0	A1EX4410F46C8O	Musical Instruments	19	There are also mods you can buy and install in the pedal or buy preinstalled from certain dealers that open it up to even more shaping and make it more useful.	1.0	Usage	yes	after		31
1731	1985	B0002CZVA0	A3S737ZGWE1GKY	Musical Instruments	4	Do NOT buy this pedal if your expecting to play classic rock, or just rock in general.	1.0	Warning	yes	before		17
1806	1998	B0002CZVBE	A3JEEPYPEM9V81	Musical Instruments	6	Remember, this is overdrive - not distortion.	1.0	Warning	yes	before		6
1819	2000	B0002CZVBE	AZ0LJNEP2VRD1	Musical Instruments	8	Note: This is definitely an overdive pedal; it will not deliver metal distortion (at least not by itself).	1.0	Usage	no	before		18
1876	2006	B0002CZVHI	AZ0LJNEP2VRD1	Musical Instruments	4	(Note: It comes with a 9v battery installed, but it does NOT come with a power source/adapter.)	1.0	Complementary product	yes	after		15
1893	2011	B0002CZVI2	A356RFKNIG043B	Musical Instruments	3	And you wont have to buy a new one every dozen hours!Ive used this on a splitter to drive three pedals, but at four and up I can hear the current drop a bit.	1.0	Usage	yes	both		35
1905	2014	B0002CZVI2	AEMC16IPBZORW	Musical Instruments	3	A lot of Danoelectro pedals may eat up batteries and this is a great alternative when you have access to Ac voltage outlets.	1.0	Usage	yes	both		23
1921	2016	B0002CZVK0	A1EX4410F46C8O	Musical Instruments	11	You have to pump your foot really fast to avoid having that drop.	1.0	Usage	no	after		13
1941	2018	B0002CZVK0	A1IB42LRNA9QLW	Musical Instruments	3	For metal artists, I would recommend looking elsewhere.	1.0	Warning	no	before		8
1996	2030	B0002CZVK0	A73CB1NVPYDZ5	Musical Instruments	1	The problem with this pedal is that you have to step all the way down on it to turn it on, which produces a sound.	1.0	Warning	yes	after		25
2000	2030	B0002CZVK0	A73CB1NVPYDZ5	Musical Instruments	5	You cant really do that with this pedal.	1.0	Warning	no	before		8
2009	2032	B0002CZVK0	A8MQNZK3J0UEX	Musical Instruments	4	That is to say, the rubber feet began to come off in no time.	1.0	Usage	no	both		14
2013	2032	B0002CZVK0	A8MQNZK3J0UEX	Musical Instruments	8	Those shorts can make a crowd deaf in no time flat.	1.0	Warning	no	before		11
2071	2046	B0002CZVWS	A3775OP5VTX5ON	Musical Instruments	5	I took off one star only for one thing: the hand clip portion of this does sometimes get in the way of fretting because it sticks out from the neck quite a ways.	1.0	Warning	yes	both		33
2155	2065	B0002CZVXM	A23033Q9WZBG4V	Musical Instruments	3	The screws provided were a bit bigger than my BC Rich Avenge Beasts stock strap system, BUT when you read the directions and lube the screws up with a small amount of bar soap (or wax- i used the bar soap though) the installation becomes easier.	1.0	Workaround	yes	after		45
2168	2069	B0002CZVXM	A2F92AOWTIUIB	Musical Instruments	1	Do as the manual says, lube them up every so often, and these will work like a charm.	1.0	Maintenance	yes	both		18
2175	2070	B0002CZVXM	A2HWUC980HM1NP	Musical Instruments	2	The strap has to be modified by increasing the size of the holes.	1.0	Usage	no	both		13
2200	2074	B0002CZVXM	A2X2GEABQXRX7P	Musical Instruments	6	They stick out too far and on any guitar with a strap button on the back it jabs you in the stomach or below!2- Problems engaging.	1.0	Warning	yes	before		26
2247	2086	B0002CZVXM	A768OB1LNE356	Musical Instruments	3	Only problem is the clip on install to the strap.	1.0	Usage	no	after		10
2256	2088	B0002CZVXM	ACVSCM9GWLNLS	Musical Instruments	4	This might make it a bit hmm I dont want to say hard to lock, but youd better make sure it is actually locked every time you fit it on by tugging on the thing to be sure, Mine has un-clipped a couple times because I didnt check.	1.0	Warning	yes	after		47
2267	2090	B0002CZVXM	AGH6UUAIAZLMB	Musical Instruments	4	Watch out for bridge interference when screwing in the back lok.	1.0	First time use	yes	both		11
2288	2095	B0002CZVXM	AMACM7BGUQCZD	Musical Instruments	2	A little difficult getting the lock mechanism installed on the strap, still only took about ten minutes to do.	1.0	First time use	yes	both		19
2339	2104	B0002CZW0Y	A11E4FWMN9BXJD	Musical Instruments	14	The only complaint I have is the screen has actually popped out of the plastic ring a couple times.	1.0	Workaround	yes	both		19
2414	2120	B0002CZW0Y	A2XXBZPQT5EXHV	Musical Instruments	3	The device clamps onto a microphone stand and then you adjust the goose neck to get the filter where you need it.	1.0	Warning	no	before		22
2419	2121	B0002CZW0Y	A310MXGFV4RIK0	Musical Instruments	3	"And being that it is rubberized, it allows you to adjust the filter to the mic without having to loosen everything up because rubber has an inherent ""give."" And this is where the flexible arm allows you to fine tune the filters proximity to the singer, allowing you to do what you do best -- Sing!"	1.0	Usage	yes	both		55
2428	2124	B0002CZW0Y	A37KK1CLMULHE4	Musical Instruments	2	It hooks onto the mic stand and works as advertised, i. e removes the pops from vocal recordings.	1.0	Usage	yes	before		17
2449	2130	B0002CZW0Y	ACUGOV6HBWDXB	Musical Instruments	4	It can easily lose grip of the arm holding the filter.	1.0	Warning	no	after		11
2453	2131	B0002CZW0Y	AD5G39PJUJVJ	Musical Instruments	1	wind screen is way too big its bulky and to me useless, the screen came out, was thinking of glueing it back in but went to ebay and bought 2 metal mesh pop filters cheaper that is MUCH better... avoid this!	1.0	Warning	yes	before		40
2476	2138	B0002CZW0Y	ASP978VO96X7C	Musical Instruments	1	great easily setup but some time i feel its not perfectly stop the Ps, i dont know why but some time i have to keep distance for that issue	1.0	Workaround	yes	both		29
2638	2170	B0002D01KO	A2IDOKLAT1MP8X	Musical Instruments	4	This bag is useless for kids as a drop would likely result in damage.	1.0	Warning	yes	before		14
2652	2174	B0002D01KO	AN1RO6C6I78YO	Musical Instruments	2	Fits a LP Studio perfectly, has room for small items in an outer zippered pocket.	1.0	Size	yes	both		15
2680	2182	B0002D02IU	A3BMI7VGJT60Y7	Musical Instruments	2	If youre a beginner looking for a first guitar or if youre experienced and are searching for a backup/travel option or anything like that, get this.	1.0	Population segment	yes	before		25
2703	2182	B0002D02IU	A3BMI7VGJT60Y7	Musical Instruments	25	Along with the guitar I bought some new strings (Martins) because 9/10 times the stock strings that come on instruments are awful.	1.0	Complementary product	yes	both		21
2710	2182	B0002D02IU	A3BMI7VGJT60Y7	Musical Instruments	32	All of that being said, it wouldnt hurt to pick up a pack of strings just to be safe.	1.0	Complementary product	yes	both		19
2740	2183	B0002D02IU	A8MTE6SIYM0GY	Musical Instruments	15	Seriously consider changing strings the second you take it out of the box... New, premium strings DO make a difference.	1.0	Complementary product	yes	after		20
2804	2196	B0002D05FU	A6LHCT7P53RSA	Musical Instruments	3	It works very well if you use it with a microfiber cloth.	1.0	Complementary product	yes	both		12
2861	2206	B0002D0B4K	A3K6M4WXNTYQEM	Musical Instruments	2	Unfortunately, these angle the speakers down by default, so I had to do some cutting and rearranging, but it worked out.	1.0	Workaround	yes	both		21
2916	2214	B0002D0C1C	A3L5L7OHXRY03L	Musical Instruments	2	They sound great for a couple of weeks and then get a bit dead.	1.0	Warning	yes	before		14
2917	2214	B0002D0C1C	A3L5L7OHXRY03L	Musical Instruments	3	I havent had any problems with breakage, just a loss of tone over time (seems faster than some other strings Ive tried).	1.0	Warning	yes	before		22
2927	2218	B0002D0CA8	A2XF1IANVPK7F	Musical Instruments	1	These strings retain a good feeling for a long time, well past the point of them needing changed because theyve lost brightness.	1.0	Usage	yes	before		22
2958	2230	B0002D0CAI	A39KDVU5JAXJIF	Musical Instruments	5	Yes, it is that bad, you cant do this to guitars like Seagulls... Bottom line, I recommend this string set for people looking to boost distortion on their guitar.	1.0	Usage	yes	before		29
2959	2230	B0002D0CAI	A39KDVU5JAXJIF	Musical Instruments	6	If you have guitars like seagulls or so, definitely avoid this string.	1.0	Usage	yes	before		12
2984	2240	B0002D0CEO	A1GOLQ90G6MHK6	Musical Instruments	4	one thing to point out is that print on pick fades away very quickly but i do not mind.	1.0	Other	yes	both		19
3028	2252	B0002D0CEO	A2B5LSF5V85SZA	Musical Instruments	2	If you like lighter get the smaller thickness or if you like heavy go for the larger thickness.	1.0	Size	yes	before		18
3031	2253	B0002D0CEO	A2BJZRLR99YW75	Musical Instruments	2	The logo will wear out in a few uses but I dont much about that.	1.0	Warning	yes	both		15
3041	2255	B0002D0CEO	A2F92AOWTIUIB	Musical Instruments	4	They are a little thin for rhythm playing however, and I recommend the .88 mm picks for that.	1.0	Usage	yes	both		17
3056	2259	B0002D0CEO	A32ZC1AIF9B85	Musical Instruments	3	I like the .88 mm because its just the right mix of medium and hard; great for someone looking to play blues or rock.	1.0	Usage	yes	before		23
3097	2269	B0002D0CEO	ALUTHT4U058KZ	Musical Instruments	2	If you want one set to cover both applications, this is a good choice.	1.0	Population segment	yes	before		14
3152	2282	B0002D0CGC	A3MTR7P9PYAALX	Musical Instruments	3	If you are a player who is somewhat meat-fisted when it comes to playing and needs to take the edge off, it is ideal.	1.0	Usage	yes	both		23
3153	2282	B0002D0CGC	A3MTR7P9PYAALX	Musical Instruments	4	Also, if you are doing very soft strumming on an acoustic guitar, it is awesome.	1.0	Usage	yes	both		15
3188	2291	B0002D0CGM	A3I49HMI4LV6HU	Musical Instruments	2	These super light flexible nylon picks are great if youre trying to play quietly.	1.0	Usage	yes	both		14
3217	2296	B0002D0CGW	A202CZ4PJH83G4	Musical Instruments	4	"Now if you are new to the ""perfect pick quest"", you must understand that picks are as subjective as scent, with personal grip, sound interaction, a host of music ingredients making your Grail different."	1.0	Usage	no	both		34
3246	2303	B0002D0CIK	A14Z9LAETO21KL	Musical Instruments	3	Ive even put them in a vice, and filed new points on them.	1.0	Workaround	no	both		13
3250	2304	B0002D0CIK	A1E5FQZTUM8OC1	Musical Instruments	3	If you are looking for the best grip you need to find a pick that has a textured grip.	1.0	Other	yes	before		19
3263	2307	B0002D0CIK	A2IRI1NFJJJ6MZ	Musical Instruments	2	That was not the case.	1.0	Warning	no	before		5
3268	2308	B0002D0CIK	A362IZKSMV6MA8	Musical Instruments	2	"It take a bit to wear that off but they are still good when they are ""clean"" as well."	1.0	Usage	yes	both		19
3359	2322	B0002D0CKI	A2C7BOQVFH1HLE	Musical Instruments	5	This makes it unfit for bass players and for strumming although you could get used to this for lead guitar playing.	1.0	Warning	no	before		21
3427	2333	B0002D0CL2	A1OZ7F08MNF320	Musical Instruments	1	just to let people know off the bat i can tell you these picks are small, and if you are used to big picks these might turn you off for a while.	1.0	Usage	yes	before		32
3479	2344	B0002D0CLC	A1IQKXGJSKTAHP	Musical Instruments	7	The distinct point on the pick drastically changes the sound of your playing, especially when playing chords.	1.0	Warning	no	before		17
3488	2344	B0002D0CLC	A1IQKXGJSKTAHP	Musical Instruments	17	Maybe if you typically play a TON of lead work, constantly, these would be the way to go.	1.0	Usage	yes	before		18
3527	2354	B0002D0CLM	A2MPM6M93OXIJT	Musical Instruments	5	They are a little scratchy on the edges.	1.0	Warning	yes	before		8
3560	2364	B0002D0CNA	A3DOXGBWDJ1MU0	Musical Instruments	3	This pick holder is a great way to have the picks available if you change picks often.	1.0	Usage	yes	both		17
3592	2372	B0002D0COE	A1VFUMY02HJIFY	Musical Instruments	3	Distilled water will extend the life of the sponge.	1.0	Maintenance	yes	both		9
3597	2372	B0002D0COE	A1VFUMY02HJIFY	Musical Instruments	8	So I think the Planet Waves humidifier works well for its intended purpose, but you do have to monitor that you are not over or under utilizing it.	1.0	Usage	yes	both		28
3599	2373	B0002D0COE	A27WU4E7J23ZS7	Musical Instruments	2	If humidity levels in your area go below 40% you simply need to provide extra humidity to prevent cracks.	1.0	Usage	yes	after		18
3601	2374	B0002D0COE	A2B58VXLLOFQKR	Musical Instruments	2	This has a replaceable sponge, you take it out, soak it and squeeze out excess then put it back in container, would say it gets more humidity out.	1.0	Usage	yes	after		28
3603	2375	B0002D0COE	A33H0WC9MI8OVW	Musical Instruments	2	If you dont over-fill, it will not drip, and you can simply place it in your case instead of the usual sponge.	1.0	Usage	yes	after		21
3605	2376	B0002D0COE	A3H4FCMNBYS09K	Musical Instruments	2	only complaint is that sponge is very small and in very dry areas it needs to be checked and refilled 2 times a week.	1.0	Usage	yes	after		23
3607	2377	B0002D0COE	A3HN470MGR70D2	Musical Instruments	2	It would not work for an f-hole archtop or other types of instruments such as mandolin or ukulele.	1.0	Warning	yes	before		17
3609	2377	B0002D0COE	A3HN470MGR70D2	Musical Instruments	4	If you use distilled water (as recommended) it should last quite a while.	1.0	Usage	yes	both		13
3610	2377	B0002D0COE	A3HN470MGR70D2	Musical Instruments	5	The top comes off with a gentle press on the sides.	1.0	Usage	yes	after		11
3611	2377	B0002D0COE	A3HN470MGR70D2	Musical Instruments	6	The dry sponge can be a little difficult to remove with fingers but tweezers or needle nose pliers work perfectly.	1.0	Workaround	no	both		20
3613	2377	B0002D0COE	A3HN470MGR70D2	Musical Instruments	8	I drip a little distilled water on the sponge, squeeze out any excess, and the assembled case pops in easily between the D and G strings, suspended in the middle of the sound hole.	1.0	Usage	yes	after		34
3636	2379	B0002D0COE	A3QNHDUBMA6WQM	Musical Instruments	10	Try not to over-douse the sponge in order to avoid water damage to the guitar.	1.0	Warning	yes	before		14
3660	2381	B0002D0COE	A8ANJNZAZQ6IQ	Musical Instruments	21	You can easily clean the inside or run it through a dishwasher.	1.0	Maintenance	yes	both		12
3661	2381	B0002D0COE	A8ANJNZAZQ6IQ	Musical Instruments	22	"If you give the inside a quick rinse every few fills, Im sure it would be a decade before anything ""built up"" to require extensive cleaning or replacement."	1.0	Usage	yes	both		28
3709	2391	B0002D0CQC	A2C46HQIZLYJUC	Musical Instruments	7	To apply this you simply hold the handle and press down while running it along each string, one string at a time.	1.0	Usage	yes	after		22
3712	2391	B0002D0CQC	A2C46HQIZLYJUC	Musical Instruments	10	Thats ok. You will need to wipe away the excess, and Im telling you, if you accidentally get too much, that excess oil may not come off easily (didnt for me at least).	1.0	Usage	no	after		32
3720	2392	B0002D0CQC	A2C7BOQVFH1HLE	Musical Instruments	1	I discovered this string lubricant many years ago and I concur with what most of the reviewers here have said about it although I wouldnt call it a string cleaner although you indirectly clean the strings if you use the cloth and like another reviewer stated you should also use the cloth to clean the undersides of your strings as well.	1.0	Maintenance	yes	after		61
3737	2395	B0002D0CQC	A32BCTL0HLOXRV	Musical Instruments	5	The only thing I dont like is the can will not fit in accessory area of my guitar case and the led has sharp edges, so put it down before using the cleaner.	1.0	Size	yes	both		33
3744	2397	B0002D0CQC	AKYDGCKCY7H9F	Musical Instruments	1	I agree with all of the reviews, but have found another area to use fast fret on: THE NUT.	1.0	Alternative use	yes	both		19
3778	2410	B0002D0DWK	AJCHGS1GND4OA	Musical Instruments	4	They stay exactly where you put them so be sure to get it right the first time.	1.0	Warning	yes	after		17
3828	2421	B0002D0E8S	A2FN5DGPDO01W	Musical Instruments	2	It is a bit slippery so for top-heavy guitars like Les Pauls the neck tends to keep slipping down so you have to support it with your fret hand a little.	1.0	Warning	yes	before	before	30
3829	2421	B0002D0E8S	A2FN5DGPDO01W	Musical Instruments	3	I thinking of sewing a silicon mat on the underside so it will stay put on my shoulder.	1.0	Workaround	no	both		18
3835	2423	B0002D0E8S	A2KJY8BRDP8RZP	Musical Instruments	3	They leather ends do not rub the guitar finish and the holes do not wear out as fast.	1.0	Usage	yes	both		18
3915	2444	B0002D0HY4	AETQIN7OH0RL9	Musical Instruments	2	Limited dynamic range.	1.0	Warning	yes	before		3
4002	2452	B0002D0KOG	A14PY68SX7D5DV	Musical Instruments	10	It unscrews easily when the mic stand is moved.	1.0	Usage	no	both		9
4006	2454	B0002D0KOG	A1E5FQZTUM8OC1	Musical Instruments	1	This mic stand will work great for micing full stacks and guitar amps.	1.0	Usage	yes	before		13
4008	2454	B0002D0KOG	A1E5FQZTUM8OC1	Musical Instruments	3	You should make sure one of the feet is pointing in the exact same direction as the microphone arm so that way the downward force is applied directly onto the support leg.	1.0	Usage	yes	after		32
4018	2456	B0002D0KOG	A2NYK9KWFMJV4Y	Musical Instruments	7	This stand will reach any stand that is chair seat height.	1.0	Size	yes	before		11
4049	2461	B0002D0KOG	A34WEXT7SIRFE4	Musical Instruments	6	Adjusting it is a tad tedious, but, you can get a really good position with the microphone after a couple minutes.	1.0	Warning	yes	before		21
4053	2461	B0002D0KOG	A34WEXT7SIRFE4	Musical Instruments	10	Make sure the boom is aligned with a leg extension, or it will tip over if theres too much weight.	1.0	Workaround	no	both		20
4058	2461	B0002D0KOG	A34WEXT7SIRFE4	Musical Instruments	15	If youre hesitant on attaching a lot of stuff to it, then, I would recommend shelling out a couple more dollars for a sturdier stand.	1.0	Warning	yes	before		25
4065	2465	B0002D0L40	A7KIY7RDFHRN9	Musical Instruments	2	Works well once you learn the trick of scuffing it up the first time you use it.	1.0	First time use	yes	both		17
4076	2469	B0002D0LKY	A1JNNQAUI5FZV	Musical Instruments	1	Good length but very slippery.	1.0	Workaround	no	both		5
4098	2475	B0002D0LM2	A2CJVLER896Q7L	Musical Instruments	2	Dont change your knobs or any kind of part in your Gibson (Les Paul, SG or any other) if not for the real deal.	1.0	Warning	yes	both		24
4102	2476	B0002D0LM2	A2FN5DGPDO01W	Musical Instruments	2	These fit the American sized pots perfectly.	1.0	Usage	yes	both		7
4215	2495	B0002D0Q2W	A1HSW0NIX8VQ07	Musical Instruments	2	Sometimes though when I hit the switch the light turns on and there is a second before the signal comes back.	1.0	Warning	yes	before		21
4267	2501	B0002D0Q2W	AN5QXK8A9F8LH	Musical Instruments	5	The switch does seem of a poor quality, but if it did break im sure either send it in and get a new one or put a nicer switch in yourself.	1.0	Workaround	yes	both		31
4274	2501	B0002D0Q2W	AN5QXK8A9F8LH	Musical Instruments	12	Ive got the standard 9v i think from planet waves and its powering it just right, so far.	1.0	Warning	no	both		17
4383	2529	B0002DV6RQ	A14BICJ93WO926	Musical Instruments	4	I also think these strings last a decent amount of time, particularly if you wipe your strings after playing (which I need to get better at doing).	1.0	Maintenance	yes	after		27
4430	2540	B0002DV7U2	A1OV2BH2S11KBA	Musical Instruments	2	Wasnt sure what to do with it so I now use it to mount a large cookbook, or notepad computer, so I can follow a recipe.	1.0	Alternative use	no	both		26
4432	2540	B0002DV7U2	A1OV2BH2S11KBA	Musical Instruments	4	Just dont use this for guitars.	1.0	Usage	yes	both		6
4433	2540	B0002DV7U2	A1OV2BH2S11KBA	Musical Instruments	5	An electric guitar will slide out and fall because it leans back too far, and the arms have no grip.	1.0	Usage	yes	both		20
4440	2541	B0002DV7U2	A1TJ393OFP21I8	Musical Instruments	2	It leans WAYYY too far back.	1.0	Warning	yes	before		6
4444	2542	B0002DV7U2	A1VU51HBF6KIYB	Musical Instruments	1	The fender mini electric guitar stand is not made for the fender / Squire mini guitar.	1.0	Usage	yes	before		15
4447	2542	B0002DV7U2	A1VU51HBF6KIYB	Musical Instruments	4	The fender stand for standard guitars will not work on the 3/4 size ether.	1.0	Usage	yes	before		13
4460	2546	B0002DV7U2	ADOSJR623FDF1	Musical Instruments	1	This stand is designed to work on electric guitars, not acoustic or acoustic/electric guitars.	1.0	Warning	no	before		13
