	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
16	B000E1BL5S	A2YIO225BTKVPU	Grocery & Gourmet Food	89	i paid about $18 for 12 packs which makes it $1.50 ish for a 6oz bag_ so that would be $4.50 for a 16 ounce portion- where you can buy a 16oz jar of peanuts at the store for $3- but i liked the at home delivery and the portion sizes.	2	3	41
17	B000E1BL5S	A2YIO225BTKVPU	Grocery & Gourmet Food	89	hope this helps	2	4	3
18	B000E1BL5S	A2ZSBA1SYV7S52	Grocery & Gourmet Food	89	Pretty good snack mix, but definately was too heavy on peanuts.	3	1	11
19	B000E1BL5S	A2ZSBA1SYV7S52	Grocery & Gourmet Food	89	Bags seem to not be evenly mixed.	3	2	7
20	B000E1BL5S	A3C1JK2J5NAK75	Grocery & Gourmet Food	89	Perfect for tris and on the go snacks, got these ft a hiking trip in June.	4	1	16
21	B000E1BL5S	A3C1JK2J5NAK75	Grocery & Gourmet Food	89	The size it perfect for putting in a hiking bag	4	2	10
22	B000E1BL5S	A361PLXEWB9UC1	Grocery & Gourmet Food	89	This is a really good mix of flavors and textures -- not too much of any one flavor -- and it was absolutely the freshest mix I've ever eaten.	5	1	27
23	B000E1BL5S	A361PLXEWB9UC1	Grocery & Gourmet Food	89	The nuts were so fresh they snapped with every bite -- and the fruit was perfect.5 stars -- no reservations	5	2	17
314	B000ER1DDW	A6LAMY7Z10BBJ	Grocery & Gourmet Food	13	The earths best he eats the most, this one is a little thicker than his original chicken/sweet potato favorite which is very runny.	90	1	22
315	B000ER1DDW	A3TUTIAVU7Q2E2	Grocery & Gourmet Food	13	Would be a quality product if it weren't so thin.	91	1	10
316	B000ER1DDW	A3TUTIAVU7Q2E2	Grocery & Gourmet Food	13	Nearly the consistency of soup.	91	2	5
317	B000ER1DDW	A3TUTIAVU7Q2E2	Grocery & Gourmet Food	13	It just makes too much of a mess no matter how careful you try to be.	91	3	16
318	B000ER1DDW	A1OC3U7Y1AGFXB	Grocery & Gourmet Food	13	The rice and lentils seem really healthy, but they're so thick that my daughter would choke on them every time.	92	1	20
319	B000ER1DDW	A1OC3U7Y1AGFXB	Grocery & Gourmet Food	13	There are also several ingredients - apples and carrots, in addition to the rice and lentils.	92	2	15
320	B000ER1DDW	A1OC3U7Y1AGFXB	Grocery & Gourmet Food	13	We finally started mixing a jar of rice and lentils with an equal amount of winter squash, sweet potatoes or carrots, just to make it easier for her to eat.	92	3	30
321	B000ER1DDW	A1OC3U7Y1AGFXB	Grocery & Gourmet Food	13	She likes them now, but they are a really gross color, unlike the other Earth's Best foods, which look much more appetizing.	92	4	22
322	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	Earth's Best Turkey Vegetable Dinner hits the spot with apples with turkey.	93	1	12
323	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	You can add cranberries if you want to take it to the next level.	93	2	14
324	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	I just can't find non-sweetened and non-dried cranberries even at the better food stores.Apples, carrots and turkey taste good to my 10-month old growing twin girls.	93	3	22
325	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	Babies love carrots since they're sweet to their taste, so that made a great addition.	93	4	15
326	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	The whole barley flour absorbs the water to give it an acceptable consistency.The ingredients per the label: Water, organic apples, organic carrots, mechanically separated organic turkey, organic whole barley flour.In addition to 12% protein and 50% vitamin A, it has 6% calcium and 4% iron.I'm very pleased my babies like this food and are being introduced to so many foods through Earth's Best.	93	5	56
327	B000ER1DDW	A3NHUQ33CFH3VM	Grocery & Gourmet Food	13	I've been informed that the percentage of daily needs met is based on an adult.	93	6	15
328	B000ER1DDW	AXKXFB6C9Z9BH	Grocery & Gourmet Food	13	My son loves the rice and lentil jars.	94	1	8
329	B000ER1DDW	AXKXFB6C9Z9BH	Grocery & Gourmet Food	13	It's not as liquid in consistency as the peas and brown rice jars.	94	2	13
330	B000ER1DDW	AXKXFB6C9Z9BH	Grocery & Gourmet Food	13	I have it on order with subscribe and save + amazon mom and it always arrives nicely packaged.	94	3	17
360	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	I'm always looking for new things to try and the Buffalo Bills Honey Ham sticks did not disappoint.	103	1	18
361	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	The good smoked taste of ham blended with the rich sweetness of the honey brings back fond memories of Sunday dinners at Grandma's house.	103	2	24
362	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	Not too smokey, not too sweet... these ham sticks have a pleasant, satisfying taste.	103	3	14
363	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	They are also a quick, tasty snack when friends drop in - I cut the sticks in bite sized pieces and served them with a dipping mustard.	103	4	26
364	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	Everyone loved them!	103	5	3
365	B000FYYOXU	A2NI95Y8UNE85D	Grocery & Gourmet Food	8	These yummy ham sticks are going to be regulars at our football parties.	103	6	13
366	B000FYYOXU	A2ESLC1U16C00S	Grocery & Gourmet Food	8	These things are great.	104	1	4
367	B000FYYOXU	A2ESLC1U16C00S	Grocery & Gourmet Food	8	I gotta force myself to only eat one a day.	104	2	11
368	B000FYYOXU	A2ESLC1U16C00S	Grocery & Gourmet Food	8	The price is okay probably not the healthiest thing to eat.	104	3	11
369	B000FYYOXU	A2FO745AH4IAVY	Grocery & Gourmet Food	8	I purchase these often.	105	1	4
370	B000FYYOXU	A2FO745AH4IAVY	Grocery & Gourmet Food	8	A nice *tang* of the Jalapeno.	105	2	6
371	B000FYYOXU	A2FO745AH4IAVY	Grocery & Gourmet Food	8	The folks a Buffalo Bills should be arrested and thrown in jail for making these things --they're downright ADDICTIVE and I can assure you that after you've eaten what you've purchased it will not be long before you will need ANOTHER fix.	105	3	42
372	B000FYYOXU	A2FO745AH4IAVY	Grocery & Gourmet Food	8	They also have many other products that are GREAT.	105	4	9
373	B000FYYOXU	A2FO745AH4IAVY	Grocery & Gourmet Food	8	They are my GO-TO place for jerky.	105	5	6
374	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	I'm sure plenty of folks would love this product but it's not for me.	106	1	14
375	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	It's a little bland and a little too sugary for me.	106	2	11
376	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	When I say a little, I do mean a little.	106	3	10
377	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	It's not extremely bland or really sugary but I like a stronger stick with more spice.	106	4	16
378	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	Maybe they assumed I was a sissy for ordering the turkey sticks.	106	5	12
379	B000FYYOXU	ARSSOKY64C7QE	Grocery & Gourmet Food	8	I was hoping for a healthier version of the stuff I like.	106	6	12
380	B000FYYOXU	A11ED8O95W2103	Grocery & Gourmet Food	8	I could hardly tell these from the conventional fat loaded pepper sticks that I never eat because I like my heart the way it is, thank you.These were great.	107	1	28
381	B000FYYOXU	A11ED8O95W2103	Grocery & Gourmet Food	8	I couldn't eat just one, and I had an excuse to eat several at a time because they're made with turkey!	107	2	21
382	B000FYYOXU	A11ED8O95W2103	Grocery & Gourmet Food	8	It would be fun to serve some of these as an appetizer for Thanksgiving.	107	3	14
396	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	We love these garbanzo beans (or chick peas).	111	1	8
397	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	They are never mushy, always firm.	111	2	6
398	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	We add them to stir-fry and chili.	111	3	6
399	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	They are also good in salads.	111	4	6
400	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	The cans do not have BPA, which is very important to me.	111	5	12
401	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	As far as I know, Eden Organic is the only company that does not use BPA in their bean cans.	111	6	20
402	B000GZU7QQ	A10DRHWKS6NQUX	Grocery & Gourmet Food	20	Highly recommend!	111	7	2
403	B000GZU7QQ	A3173BUN91R8RF	Grocery & Gourmet Food	20	I love these.	112	1	3
404	B000GZU7QQ	A3173BUN91R8RF	Grocery & Gourmet Food	20	They taste great, are organic  and come in BPA free lined cans.	112	2	12
405	B000GZU7QQ	A3173BUN91R8RF	Grocery & Gourmet Food	20	I love the price as well which is lower than the store cost.	112	3	13
406	B000GZU7QQ	A3173BUN91R8RF	Grocery & Gourmet Food	20	Amazon subscribe and save rocks!	112	4	5
407	B000GZU7QQ	A1FDV3WPOHREY9	Grocery & Gourmet Food	20	I drive over an hour through open deserted desert and across state lines to get a few cans of this, and glad to do it, in an old truck liable to shut down way out in the middle of the vultures and rattlers where nobody goes but the Border Patrol.Now I find I can get right here through the joy and convenience of the amazon!A can of this drained with a box ofMori-Nu Tofu, Silken Style, Extra Firm, 12.3-Ounce Boxes (Pack of 12)and some chopped celery and fresh squeezed lime and chopped onion and cilantro and maybe crushed garlic and maybe fresh jalapeno without the seeds and maybe fresh tomato from the garden and maybe you start to get something to sit down with.Or just right out of the can (drained)maybe with chopped celery and cilantroand maybe .	113	1	135
408	B000GZU7QQ	A1FDV3WPOHREY9	Grocery & Gourmet Food	20	.the great hting here is they use the highest quality chick peas (garbanzo beans) and like, no salt, or very low salt.I never could figure out how to soak the dry beans to get them this good.	113	3	35
409	B000GZU7QQ	A1FDV3WPOHREY9	Grocery & Gourmet Food	20	So until I figure out how to grow my own, this is as good as it gets!And thanks to amazon I won't have to risk my old truck across that desert to town anymore.One can of this and you have a meal for a day, or two!	113	4	47
410	B000GZU7QQ	A26IO3KFQWN9N3	Grocery & Gourmet Food	20	Currently on the market Eden Organic is the only brand of canned beans that do not use a BPA lining or other toxic chemicals to preserve the quality of the beans, That's a plus in my book.	114	1	37
411	B000GZU7QQ	A26IO3KFQWN9N3	Grocery & Gourmet Food	20	Buying these in bulk help offset the cost of these cans, in comparison to non organic beans.	114	2	17
412	B000GZU7QQ	A26IO3KFQWN9N3	Grocery & Gourmet Food	20	I use Garbanzo beans a lot in salads, and if I am going to spend the money for a good quality canned product, it would be these.	114	3	27
413	B000GZU7QQ	A3CN9CCJUNIPKT	Grocery & Gourmet Food	20	We like this brand of garbanzo bean a lot... good plain, or cooked with just about anything.	115	1	17
481	B00121BQJU	A3VM63NWLYXSPV	Grocery & Gourmet Food	5	BEST PACKAGED KUKICHA TEA I'VE TRIED SO FAR.	131	1	8
482	B00121BQJU	A3VM63NWLYXSPV	Grocery & Gourmet Food	5	Loose kukicha teas you can buy in health stores will still beat this one in taste and freshness, but out of any other pre-packaged teas I've tried this one scores the best.	131	2	31
483	B00121BQJU	A3VM63NWLYXSPV	Grocery & Gourmet Food	5	I recommend everyone to try it out and decide if it works for you.	131	3	14
484	B00121BQJU	A1BUXI30VSG51W	Grocery & Gourmet Food	5	I love this tea.	132	1	4
485	B00121BQJU	A1BUXI30VSG51W	Grocery & Gourmet Food	5	The taste is very strong and fragrant.	132	2	7
486	B00121BQJU	A1BUXI30VSG51W	Grocery & Gourmet Food	5	I have had other teas that are comparable to this one but it isn't the same.	132	3	16
487	B00121BQJU	A2XBFVW4EE13AH	Grocery & Gourmet Food	5	This is a good Kukicha Tea.	133	1	6
488	B00121BQJU	A2XBFVW4EE13AH	Grocery & Gourmet Food	5	I prefer some other brands but this one has nothing objectionable about the quality of the tea.	133	2	17
489	B00121BQJU	A2XBFVW4EE13AH	Grocery & Gourmet Food	5	I don't really like the cellophane packaging and the bags are not always stapled shut securely so I often wind up with floating twigs in the tea.	133	3	27
490	B00121BQJU	A2XBFVW4EE13AH	Grocery & Gourmet Food	5	But the tea itself is fine.	133	4	6
491	B00121BQJU	A393F381MA82AY	Grocery & Gourmet Food	5	One of my favorite twig teas.	134	1	6
492	B00121BQJU	A393F381MA82AY	Grocery & Gourmet Food	5	Not as bitter as some others and supposedly alkalinizing.	134	2	9
493	B00121BQJU	A393F381MA82AY	Grocery & Gourmet Food	5	Better priced on amazon than in stores.	134	3	7
494	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	I like this product, and used it for many years.	135	2	10
495	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	However, they reduced the package size from 20 bags to 16.	135	3	9
496	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	At that point, I switched brands.	135	4	6
497	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	Unfortunately, for my last purchase, I got confused and ordered this one again.	135	5	13
498	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	However, I don't want to reward the manufacturer for taking 20% of the teabags out of the box.	135	6	17
499	B00121BQJU	A31JZQSUQOXU4U	Grocery & Gourmet Food	5	I won't be ordering this one again.	135	7	7
500	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	Very yummy!	136	1	2
501	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	The individual packets are better than trying to shake the honey down to the spout of a squeeze bottle, and they won't get dried up like a bottle does after its too old.	136	2	33
502	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	Also bottles that we used to have in the cupboard always seemed to get sticky.	136	3	15
503	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	Not so with individual packets...	136	4	5
504	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	I particularly like to use one packet in a cup of tea.	136	5	12
505	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	The only drawback to the packets is tearing them open and sliding/squeezing the honey out of the packet.	136	6	17
506	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	I wish honey came in something more like a large toothpaste tube with a snap cap.	136	7	16
507	B001652KD8	A1QPJRSBQQF1L1	Grocery & Gourmet Food	8	In any case this is good honey as far as I'm concerned, and glad that I bought it.	136	8	18
508	B001652KD8	A3VD6KREW99X02	Grocery & Gourmet Food	8	Kinda tasted like socks.	137	1	4
509	B001652KD8	A3VD6KREW99X02	Grocery & Gourmet Food	8	Not sure what to make of it...funky wet dog overtones I have to pass on this.	137	2	17
510	B001652KD8	A2BICL1L5GB4PD	Grocery & Gourmet Food	8	I would have given 5 stars for a better tasting honey, but this quantity and convenience is hard to be beat.	138	1	20
511	B001652KD8	A2BICL1L5GB4PD	Grocery & Gourmet Food	8	If my blood sugar is dropping this is the most palatable and affordable treatment.	138	2	14
512	B001652KD8	A2BICL1L5GB4PD	Grocery & Gourmet Food	8	Plus these are very easy to carry.	138	3	7
513	B001652KD8	ALSFMZOJ1EQGP	Grocery & Gourmet Food	8	Much easier to keep and store than the cute little bear container...	139	1	12
514	B001652KD8	ALSFMZOJ1EQGP	Grocery & Gourmet Food	8	The honey doesn't granulate before you can use it, and each packet is just the right size to sweeten a mug of hot tea.	139	2	24
515	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	Even though it is expensive, I have found I end up spending less on it because you limit your intake.	140	1	20
516	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	Each pack is 9 gram/.31 oz.	140	2	4
517	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	This works out to about 25-30 calories per pack.	140	3	8
518	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	Honey pretty much lasts for ever.	140	4	6
519	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	Great thing to put in an emergency kit.	140	5	8
520	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	Honey can also be used on small wounds and as a basic cough suppressant (look it up on WebMD).	140	6	19
521	B001652KD8	A3E7WMJ8PFJU99	Grocery & Gourmet Food	8	All the other home remedies, haven't been proven.	140	7	8
532	B001EO76U8	A1K82R24ROO2I7	Grocery & Gourmet Food	5	The texture of this anchovy paste stays super buttery and smooth even after refrigeration and easily squeezes out of the tube (the opening in the tube is larger than other tubes too which helps in the ease of use).	144	1	39
533	B001EO76U8	A1K82R24ROO2I7	Grocery & Gourmet Food	5	When squeezing this into a hot pot of soup, this instantly melted with a little stirring!	144	2	16
534	B001EO76U8	A1K82R24ROO2I7	Grocery & Gourmet Food	5	The taste is excellent.The shipping and packaging was also top notch.Great product all the way around!P.S.	144	3	14
535	B001EO76U8	A1K82R24ROO2I7	Grocery & Gourmet Food	5	The expiration dates give you around a year but no worries.	144	4	11
536	B001EO76U8	A1K82R24ROO2I7	Grocery & Gourmet Food	5	If you keep these in cold storage as soon as you get them, they will last far longer than that (refrigeration helps keep the oils from going rancid).	144	5	28
537	B001EO76U8	A1XD710QD1HCI1	Grocery & Gourmet Food	5	I've tried several brands of anchovy paste over the years, and this is a very good one.	145	1	17
538	B001EO76U8	A1XD710QD1HCI1	Grocery & Gourmet Food	5	I mostly use it for flavoring my pasta sauce , which it does quite well.	145	2	14
539	B001EO76U8	A1XD710QD1HCI1	Grocery & Gourmet Food	5	"People rave about my sauce, and ask me what my secret is, and usually act shocked when I tell them that anchovy is a big part of the unique flavor....since 90% of the people out there ""hate"" anchovies , or at least they think they do."	145	3	45
540	B001EO76U8	A3SWPS1O7DU6RE	Grocery & Gourmet Food	5	Considering how fast my roommates and I can go through pasta sauce, making a meat sauce can be expensive.	146	1	19
541	B001EO76U8	A3SWPS1O7DU6RE	Grocery & Gourmet Food	5	Adding a tube of anchovy paste to a large pot of my basil sauce makes a meaty flavor that's makes the sauce on par with bolognese.	146	2	26
542	B001EO76U8	A3SWPS1O7DU6RE	Grocery & Gourmet Food	5	Everyone loves my sauce and it's probably because of this paste.	146	3	11
543	B001EO76U8	A3SWPS1O7DU6RE	Grocery & Gourmet Food	5	I don't tell anyone though, if they knew it was fishy they probably wouldn't eat it.	146	4	16
544	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	This product by Amore is one of the three different flavors I often use in my cooking: The other two flavors are sun-dried tomato paste and pesto paste.	147	1	27
545	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	In very small amounts only because it is salty I use the anchovy paste in my caesar salad dressing, or on pasta, and on crostinis--Italian or French bread sliced about 1-1/2 inches thick--or on small, round, homemade pizzas which I make from store-bought pizza dough.For the crostinis and pizza, I first brown each side in my cast iron skillet.	147	2	58
546	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	After they've cooled a bit, I rub raw garlic on each side and then I drizzle some extra virgin olive oil on each side.	147	3	24
547	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	When the oil has seeped down into the lightly browned slices of bread or pizza, I squeeze a VERY THIN ribbon of anchovy paste along with some tomato sauce atop each slice.	147	4	32
548	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	Meanwhile my oven is heating to 375 degrees F, while I apply other toppings, such as shredded cheeses and smoked paprika and herbs or whatever suits my fancy, atop each slice of crostini or small round of pizza.	147	5	37
549	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	Then I place them onto a parchment paper-lined baking sheet, and slip it into the oven for five to seven minutes.	147	6	20
550	B001EO76U8	A1DJ9FOEOA0WF1	Grocery & Gourmet Food	5	Along with a fresh, tossed salad this makes a tasty meal and certainly satisfies the taste buds of everyone in my family.	147	7	22
551	B001EO76U8	AXO4PQU0XG3TG	Grocery & Gourmet Food	5	I use this ingredient whenever I make pasta and sometimes in soups.	148	1	12
552	B001EO76U8	AXO4PQU0XG3TG	Grocery & Gourmet Food	5	Of the tomato, pesto and anchovy tubes I have purchased, this has turned out to be the best purchase.	148	2	19
553	B001PB2ZP6	A1TX025IELNKC6	Grocery & Gourmet Food	10	wow, i rarely give 5 stars for products but these are wonderful.	149	1	11
554	B001PB2ZP6	A1TX025IELNKC6	Grocery & Gourmet Food	10	even plumper and fresher than the medjools i would buy in the middle east.	149	2	14
555	B001PB2ZP6	AY0WPNYO66YAA	Grocery & Gourmet Food	10	"I heard about Medjool Dates watching a ""Deliciously Ella"" video on Youtube and she used and recommended these dates."	150	1	19
556	B001PB2ZP6	AY0WPNYO66YAA	Grocery & Gourmet Food	10	I'd never heard of them so ordered some.	150	2	8
557	B001PB2ZP6	AY0WPNYO66YAA	Grocery & Gourmet Food	10	They're big and sweet and delicious!	150	3	6
558	B001PB2ZP6	AY0WPNYO66YAA	Grocery & Gourmet Food	10	I snack on them and put one (pit removed) in a Smoothie or a Kale juice to add some sweetness.	150	4	20
559	B001PB2ZP6	AY0WPNYO66YAA	Grocery & Gourmet Food	10	Highly recommend.	150	5	2
560	B001PB2ZP6	A1DOX9D9V44XY7	Grocery & Gourmet Food	10	I really like these as a treat that is relatively healthy and you can totally make homemade Lara bars with them.	151	1	21
561	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	In  love these dates.	152	1	4
562	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	I thought I knew what dates tasted like, but these opened up a whole new level for flavor.	152	2	18
563	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	I've found it hard to leave them alone, so tried to hide them from myself.	152	3	15
564	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	Well, you can guess how effective that was...not!	152	4	9
565	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	If you like dates, you'll love these!	152	5	7
566	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	I bought them for a recipe, but now I can't remember where I found it.	152	6	15
567	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	By the time I do find it, they'll all be gone and I'll have to buy more!	152	7	17
568	B001PB2ZP6	AYQQOW0VR0YF5	Grocery & Gourmet Food	10	Just the thought is so depressing, to relieve my agonizing, I'll have to eat another one...Don't forget they have seeds, but it's easy to remove them.	152	8	27
569	B001PB2ZP6	A2UATGKY3Z0TZE	Grocery & Gourmet Food	10	Fresh tasty and good for you.	153	1	6
570	B001PB2ZP6	A2UATGKY3Z0TZE	Grocery & Gourmet Food	10	Recommend this purchase.	153	2	3
571	B001PB2ZP6	A2UATGKY3Z0TZE	Grocery & Gourmet Food	10	Have tried othe brands and thisis one of the better ones.	153	3	11
597	B002ZYYUGE	A3DQEJ3X4VYAO2	Grocery & Gourmet Food	9	I served this for Thanksgiving and I and my guests did not like any of the flavors.	159	1	17
598	B002ZYYUGE	A3DQEJ3X4VYAO2	Grocery & Gourmet Food	9	It was too preservative tasting.	159	2	5
599	B002ZYYUGE	A2EIODKT7EDOC4	Grocery & Gourmet Food	9	I keep these at work and they are a real hit with everyone in the office!	160	1	16
600	B002ZYYUGE	A2EIODKT7EDOC4	Grocery & Gourmet Food	9	nice aroma and great taste!	160	2	5
601	B002ZYYUGE	A2EIODKT7EDOC4	Grocery & Gourmet Food	9	quick preparation as well.	160	3	4
602	B002ZYYUGE	ASXCS69UDSVD6	Grocery & Gourmet Food	9	Unfortunately when I ordered these I though they could be used as a K Cup - they can't - but that doesn't prevent them from being easy to use...just add boiling water.	161	1	31
603	B002ZYYUGE	ASXCS69UDSVD6	Grocery & Gourmet Food	9	Great taste - I loved every one of them.	161	2	8
604	B002ZYYUGE	A2L05YG20D3S4U	Grocery & Gourmet Food	9	I really like all the flavors except caramel but I'm sure it's possible to get a box without caramel in it!!	162	1	21
605	B002ZYYUGE	A2L05YG20D3S4U	Grocery & Gourmet Food	9	I haven't found it yet but I'll keep trying, hope to find others that like the caramel but so far that is the least favorite flavor to the entire neighborhood & school!!	162	2	31
606	B002ZYYUGE	A3SNJORZ5SMZZ9	Grocery & Gourmet Food	9	The variety pack gives you so many choices for cider depending on your mood and tastes.	163	1	16
607	B002ZYYUGE	A3SNJORZ5SMZZ9	Grocery & Gourmet Food	9	This is our 3rd Mott's variety pack purchase.	163	2	7
608	B002ZYYUGE	A3SNJORZ5SMZZ9	Grocery & Gourmet Food	9	We're fast becoming brand-loyal in our cider selection!	163	3	7
631	B0044R3DNG	A2Z6AW90I1OS44	Grocery & Gourmet Food	12	I wanted some Spaghetti with Meat Sauce (Ground Turkey instead of ground beef), so I decided to mix up the taste and order these diced Del Monte Tomates with Garlic/Oregano as the foundation for my meat sauce which I then add seasonings etc.	168	1	42
632	B0044R3DNG	A2Z6AW90I1OS44	Grocery & Gourmet Food	12	to, and was very happy with what I got.	168	2	9
633	B0044R3DNG	A2Z6AW90I1OS44	Grocery & Gourmet Food	12	It tasted amazing.	168	3	3
