	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
283	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	We purchased 3 of these.	73	1	4
284	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	First 1 to make sure they would meet our needs and than 2 more.	73	2	12
285	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	The first one arrived in 2 days as promised.	73	3	8
286	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	The second 2 I ordered late one afternoon and they were sitting on my porch at 11am the next day!	73	4	18
287	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	Great job Amazon.com!	73	5	2
288	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	Pretty soon you will be shipping things to me before I order them!We are shortly headed for Africa and will be traveling on small aircraft with strict luggage requirements.	73	6	30
289	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	"Only small duffle type bags are allowed so they can be ""stuffed"" into small spaces on the aircraft."	73	7	18
290	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	Since all of our luggage is softsided with stiff frames and wheeled, neither of which is allowed, I needed to find acceptable bags to use.	73	8	25
291	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	I also did not want to spend a lot since this would likely be the only time we will be using them.	73	9	22
292	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	Oh, and I needed to be able to lock the bags, if possible.These bags fit the bill perfectly.	73	10	17
293	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	They are suprisingly large and 3 should easily hold our 10 days worth of clothing and other stuff.	73	11	16
294	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	The quality for the price is excellent and should hold up when tossed around by the airport gorilla baggage handlers and stuffed into the tiny luggage space in the tail of our aircraft.	73	12	33
295	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	(I actually think these will hold up better than our expensive travel luggage does.	73	13	14
296	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	)As for locking, the large top opening has a double sided zipper so it can be zipped from each side and the tangs locked.	73	14	24
297	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	The side pouches however only have a single sided zipper with one tang and so can not be locked.As I mentioned, our original plans were to find somthing cheap since we would only be using them for this one trip to Africa.	73	15	41
298	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	"For that reason we picked the ""Purple"" color since they were $19, compared to $26 for the other colors."	73	16	17
299	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	Plus, what better color to aid in finding your luggage at the airport than purple!	73	17	15
300	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	However, now that we see the size and quality of them, I suspect they will be seeing many more trips after Africa.To summarize, the price of these bags is excellent, the quality is excellent, they are suprizingly large and the color is just what you need to easily find your bags at the airport.	73	18	53
301	B00366DZZM	A2KWZ0EUPU8SPD	Clothing, Shoes & Jewelry	6	The only down side, for us, you can not lock the side pockets.	73	19	13
302	B00366DZZM	A2OXWWWCJJPB32	Clothing, Shoes & Jewelry	6	Just the right size and shape of the bag.	74	1	9
303	B00366DZZM	A2OXWWWCJJPB32	Clothing, Shoes & Jewelry	6	It also doesn't have any exterior markings (which I did NOT want) so all in all I am happy.	74	2	19
306	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	Based on earlier reviews I ordered a large.	76	1	8
307	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	"I am 5'4"" on a good day and average build."	76	2	9
308	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	When I put this on the crotch was hanging to my kness (no joke!)	76	3	14
309	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	and the legs were about a foot too long.	76	4	9
310	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	I plan on washing this in hot water and trying to shrink it.	76	5	13
311	B003VPOBCO	A1VRQBAKU6PC4U	Clothing, Shoes & Jewelry	19	I'm okay with the legs being too long because I can fold my feet into the extra fabric to keep them warm but holy cow...	76	6	25
312	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	I have to say this is probably my favorite purchase of the year.	77	1	13
313	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	I've never owened a union suit but I don't think I'll ever go through another winter without one.	77	2	18
314	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	Wearing it underneath clothes, I hardly know I have it on!	77	3	11
315	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	It keeps me warm when I'm outside and keeps my heating bills down when I'm inside.	77	4	16
316	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	It's like a second layer of skin...and there's a butt-flap for when I need to poo so I don't even have to take it off.	77	5	25
317	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	Get one.	77	6	2
318	B003VPOBCO	A2GO7QGEGIYY4B	Clothing, Shoes & Jewelry	19	You won't regret it.	77	7	4
319	B003VPOBCO	A3OXHLG6DIBRW8	Clothing, Shoes & Jewelry	19	This Hanes Camo Thermal Union Suit was a little scratchy and somewhat loose when it first arrived but improved after the first washing and became just about perfect after the third washing.	78	1	32
320	B003VPOBCO	A3OXHLG6DIBRW8	Clothing, Shoes & Jewelry	19	The material is good quality and I love the camo pattern.	78	2	11
321	B003VPOBCO	A3OXHLG6DIBRW8	Clothing, Shoes & Jewelry	19	"This has buttons going up the front and a ""hole"" with overlapping fabric (to prevent ""drafts"") in the rear.I hate being cold, which is unfortunate because we live on mountain in PA, and I have pretty much decided to live in this Union Suit for the remainder of the winter."	78	3	49
322	B003VPOBCO	A3OXHLG6DIBRW8	Clothing, Shoes & Jewelry	19	My wife says it is the least attractive thing she has ever seen me wear, but it keeps me very warm and that really is my biggest concern!Recommended!CFH	78	4	30
323	B003VPOBCO	A1QASWWV3HB49	Clothing, Shoes & Jewelry	19	I will be returning this product as it is not as thick as i hoped for and am concerned about the warmth.	79	1	22
324	B003VPOBCO	A38ZNBAICRTLFC	Clothing, Shoes & Jewelry	19	Even Florida was cold this winter and these long-johns felt great under a robe.	80	1	13
325	B003VPOBCO	A38ZNBAICRTLFC	Clothing, Shoes & Jewelry	19	FIt (Tom is 6' and 200lbs) was as expected although the &#34;drop-seat&#34; in back really only works for number &#34;one&#34;.	80	2	17
326	B003VPOBCO	A38ZNBAICRTLFC	Clothing, Shoes & Jewelry	19	Easy to wear, easy to launder.	80	3	6
417	B004NNVGNA	A3FQVK3MC1C4VI	Clothing, Shoes & Jewelry	5	Very cute but go a whole size up - run very small.	95	1	11
418	B004NNVGNA	A3FQVK3MC1C4VI	Clothing, Shoes & Jewelry	5	They also are shaped for narrow (flat) feet toward the toes.	95	2	11
419	B004NNVGNA	A3FQVK3MC1C4VI	Clothing, Shoes & Jewelry	5	The front of the boot is wide across and flat and press a bit in the front portion if my feet.	95	3	21
420	B004NNVGNA	A3FQVK3MC1C4VI	Clothing, Shoes & Jewelry	5	The lining on my first pair were bunched in the right boot so I had to return but I ordered a new pair.	95	4	23
421	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	Arrived in a timely manner.	96	1	5
422	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	They are nice and warm.	96	2	5
423	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	There should probably be another lace hole toward the top though.	96	3	11
424	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	When you pull the laces tight the top part of the boot doesn't get pulled in very tight.	96	4	18
425	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	That's not a problem if your pants are inside the boot, but it is if your pant leg is on the outside.	96	5	22
426	B004NNVGNA	A11WHRS0C94AK6	Clothing, Shoes & Jewelry	5	The sole could be a bit thicker.	96	6	7
427	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	Maybe I should give this boot a 4, because it could be vastly improved by simply adding your own thick insole.	97	1	20
428	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	There is simply not enough on the bottom of this boot to have enough insulation from walking on a frozen ground.	97	2	21
429	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	The bottom of a boot is the most important part to me.This boot is cute, I love the feel of the inside and out.	97	3	23
430	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	There is ample insulation on the colored top half.	97	4	9
431	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	And you can even slip your foot in and wear it without having to lace it up!	97	5	17
432	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	!The rubber bottom keeps out any dampness from melting snow or slush.	97	6	12
433	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	Within the rubber portion, the top inside is extremely padded and almost luxurious feeling.	97	7	14
434	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	There is plenty of give to wear thick socks IF YOU BUY A FULL SIZE UP.The HUGE problem with the DESIGN of this boot is that the sole is only slightly thicker than the rubber side walls!!!!	97	8	36
435	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	Do not be tricked by the texture on the bottom, it is NOT thick at all.	97	9	16
436	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	I can press my thumb on the inside and clearly feel the outline of it from the outside.	97	10	18
437	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	Also, there is not enough texture to have any gripping power.I can only imagine what stepping on rocks would feel like.	97	11	20
438	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	I am sending these back.	97	12	5
439	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	To bad, since I love everything except the sole of this boot.	97	13	12
440	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	I would keep it if I were buying based on Looks alone.	97	14	12
441	B004NNVGNA	A2UWIWD56X2Z5O	Clothing, Shoes & Jewelry	5	But hey, it's a boot and I want to keep my feet warm and not feel every little pebble I step on!	97	15	22
442	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	I love the fit and the features of these boots.	98	1	10
443	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	The lower part will keep my feet from getting wet and the upper part is adjustable.	98	2	16
444	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	I only gave four stars because my feet swell, up and down and there is a seam on the upper foot that is pressing down, but it is not too bad.	98	3	31
445	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	In fact, it is like the best sewing I have seen in a boot.	98	4	14
446	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	Even a half a size bigger would have made the toes move around too much, so I think that this fit was best for me (I got half size bigger than I normally wear).	98	5	34
447	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	If you go with whole size bigger, you would have to wear the thicker socks and I do not like to do that.	98	6	23
448	B004NNVGNA	AFT1VNGNMPWPZ	Clothing, Shoes & Jewelry	5	I am looking forward to the snowstorms, now!	98	7	8
449	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	The colour is beautiful.	99	1	4
450	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	And the price is so good!	99	2	6
451	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	The top of the shoes and the shaft is warm!	99	3	10
452	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	The rubber is soft, and like all Kamik shoes, will probably lasts a long time.	99	4	15
453	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	However, I had to return these, as the soles were really thin, the description said 1/2 inch, but it felt a lot thinner than that when I stood in them.	99	5	29
454	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	Thin soles are pretty useless in Canadian winters, where it's supposed to provide a buffer between the bottoms of your feet and the ground.	99	6	24
455	B004NNVGNA	A3J7EPFAQ801WQ	Clothing, Shoes & Jewelry	5	I suppose an insulated insole could have worked, but there wasn't enough room at the tops of the feet for both insoles and socks.	99	7	24
456	B005CPQRD2	AJ2FDNZ3COBFN	Clothing, Shoes & Jewelry	7	I bought this to wear in the hospital when I gave birth because hospitals are notorious for being cold.	100	1	19
457	B005CPQRD2	AJ2FDNZ3COBFN	Clothing, Shoes & Jewelry	7	I love it, it's very warm and comfortable while being cute.	100	2	11
458	B005CPQRD2	AJ2FDNZ3COBFN	Clothing, Shoes & Jewelry	7	"It's the perfect length for me too being that I'm 5'8""."	100	3	10
459	B005CPQRD2	AJ2FDNZ3COBFN	Clothing, Shoes & Jewelry	7	It's perfect.	100	4	2
460	B005CPQRD2	A3INPLAFCMRI3I	Clothing, Shoes & Jewelry	7	I received this robe for Christmas in the red plaid color and loved it so much I bought another, in grey plaid!	101	1	22
461	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	Now that summer is just about over, I had been looking for a new winter robe.	102	1	16
462	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	I wanted something at least knee length, must be warm, very soft, with pockets and not overpriced.	102	2	17
463	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	So when I saw this recently on a lightning deal, it looked like it was just right.	102	3	17
464	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	I chose the Vanilla Print and so far I'm very happy.	102	4	11
465	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	It's nice and warm, has pockets, falls to about the middle of my shin, and extremely soft!	102	5	17
466	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	In fact if your like me you'll find yourself making excuses not to take it of because of just how comfy it is.	102	6	23
467	B005CPQRD2	A353U0L2HAMSHV	Clothing, Shoes & Jewelry	7	I've also had to wash it once so far and it held up beautifully.	102	7	14
