	asin	reviewer_id	category	freq	sentence	num_review	num_sentence	sen_length
21	B0000C9WI2	A2ZBV3JLSMVIPZ	Toys & Games	18	This will be a fun activity for my 3 yr old grandson and his neighborhood friend.	5	1	15
22	B0000C9WI2	A2ZBV3JLSMVIPZ	Toys & Games	18	Its a good practice for the little guys to learn to take turns with the ball.	5	2	16
23	B0000C9WI2	A2ZBV3JLSMVIPZ	Toys & Games	18	They love hearing the cheers  &#34;goal&#34; !!	5	3	6
24	B0000C9WI2	A2ZBV3JLSMVIPZ	Toys & Games	18	I noticed the price jumped a large chunk after I bought it, I would not have paid that for it.	5	4	20
72	B0007CSEYA	A3DTNIU8L8KW3Q	Toys & Games	7	We love Flapsi...he's a fun, durable, safe and non-toxic toy.	19	1	10
73	B0007CSEYA	A3DTNIU8L8KW3Q	Toys & Games	7	I purchased this toy for my 5 month old boy for Christmas.	19	2	11
74	B0007CSEYA	A3DTNIU8L8KW3Q	Toys & Games	7	He loves it, but his motor skills are not quite fine enough to hold on to this toy for very long.	19	3	21
75	B0007CSEYA	A3DTNIU8L8KW3Q	Toys & Games	7	It is not easy to grasp if you're a chubby fingered little guy, still learning how to grasp and let go.	19	4	21
76	B0007CSEYA	A3DTNIU8L8KW3Q	Toys & Games	7	"I think he will love this toy in the next month or so.If you're looking for a great Haba grasping toy for 6 mos and under, try any of the ring-shaped Haba toys, such as ""Kringelring"" or ""Salto""."	19	5	35
77	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	I recently purchased 4 small Haba toys for my 9 month old and Flapsi is my son's second favorite.	20	1	17
78	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	He likes to flap it around, he explores the different parts and chews on the head and tail.	20	2	18
79	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	He does spend more time with Haba's Trix toy though.	20	3	10
80	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	Possibly it is easier to hold while crawling around the house?	20	4	11
81	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	He does not play very long with Haba's Triangle or Ballino, but I am hoping he will at some point.	20	5	20
82	B0007CSEYA	A13JMDUWUKM6A1	Toys & Games	7	Of course every child is different, but I can only speak for mine.	20	6	13
83	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	My husband and I purchased this toy as a Christmas present for our 7-month-old son.	21	1	14
84	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	We've been buying Haba toys for several years now (the wood ones only as the soft toys are made in China), so we've come to expect quality.	21	2	27
85	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	This toy certainly doesn't disappoint in that respect.Our son has a lot of fun with this toy.	21	3	16
86	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	He loves to wave it around and watch it flap.	21	4	10
87	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	It makes a really pleasant sound as well, which is a refreshing change from the grating and obnoxious plastic toys that are so popular now.	21	5	25
88	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	He has a few other Haba toys, but he always grabs for this one.	21	6	14
89	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	He loves to put either the head or the tail end in his mouth and suck on it, like a pacifier.	21	7	21
90	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	We always get a good laugh out of watching him reach for another toy while this one hangs out of his mouth.Whenever I buy baby items for parents-to-be, I always stick to things that I think are useful and high-quality.	21	8	37
91	B0007CSEYA	A1HBC0NBQJHT7X	Toys & Games	7	This is one toy that I definitely plan on purchasing as a gift, especially once my new niece or nephew arrives in the summer.	21	9	24
92	B0007CSEYA	A1MNK3EISWD5TW	Toys & Games	7	A great non-plastic teether for your little one.	22	1	7
93	B0007CSEYA	A1MNK3EISWD5TW	Toys & Games	7	It makes a great clapping noise when it's shaken - this delighted my little guy.	22	2	14
94	B0007CSEYA	A1MNK3EISWD5TW	Toys & Games	7	He gummed it daily and it held up.	22	3	8
95	B0007CSEYA	A1MNK3EISWD5TW	Toys & Games	7	He no longer uses it as a teether but he does still go back to it and play with it - using it as a noise maker.Great quality!	22	4	26
96	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	Both my daughter and myself LOVE Flapsi.	23	1	7
97	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	Yes, he is small but definitely not ridiculously small.	23	2	9
98	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	"There are two toys that are my daughter's favorites and go with her everywhere: Flapsi and the ""Baby Banana"" toothbrushBaby Banana Bendable Training Toothbrush, Infant."	23	3	25
99	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	They stay with her in the car seat and are always there when we go for walks, run errands...ANYWHERE.	23	4	20
100	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	She hasn't tired of him at all!	23	5	7
101	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	The red part and the face are the teethers for her, and when we drive anywhere, I can hear Flapsi's click-clacking as she rattles him.I too am tired of the same old cheap, plastic toys that you see in every child's hands and are always from China.	23	6	45
102	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	This one is a gem, it really is.PS- in my toy research travels, a mother had suggested using paci-clips for some toys.	23	7	20
103	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	And that was the greatest suggestion...EVER!	23	8	7
104	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	I use a MAM brand paci-clip (it is a velcro one so works greatMAM Clip Trends Pacifier Clip, 2 Pack, Colors May Vary) on Flapsi and don't have to worry about him being chucked on errands or on a walk.	23	9	38
105	B0007CSEYA	A3V7TMFKOW2J3A	Toys & Games	7	Just a wonderful suggestion to pass on.	23	10	7
113	B000F6RWW8	ADZ0GY72RN2S5	Toys & Games	10	My 3 yr old kid loved this when it arrived.. got over the puzzles pretty quick so i put it back in storage.	26	1	22
114	B000F6RWW8	ADZ0GY72RN2S5	Toys & Games	10	but i m sure he wud play it again with same enthu when i bring it back to him a month later.	26	2	22
115	B000F6RWW8	AWYV2R69Z0GSG	Toys & Games	10	My almost 2.5 year old loves puzzles.	27	1	6
116	B000F6RWW8	AWYV2R69Z0GSG	Toys & Games	10	She can play shape games on the iPad for as long as I will allow her.	27	2	16
117	B000F6RWW8	AWYV2R69Z0GSG	Toys & Games	10	Not surprisingly, she took to this immediately and really enjoyed it.	27	3	11
118	B000F6RWW8	AWYV2R69Z0GSG	Toys & Games	10	She could do the easy cards by herself and attempted the hard side of the card with my help.	27	4	19
119	B000F6RWW8	AWYV2R69Z0GSG	Toys & Games	10	I love  how it's self-contained and easy to put away as well.	27	5	11
120	B000F6RWW8	ALUV2YKWZENKK	Toys & Games	10	I was skeptical about this gift, thinking it might be too advanced for my three-year old, but she absolutely loves it, and so do all her friends.	28	1	26
121	B000F6RWW8	ALUV2YKWZENKK	Toys & Games	10	The simple side shows you the exact shape for each piece (white lines drawn on the picture show you how to assemble the tangram), so it's not too difficult for a young one to figure out where things go, and when you flip it over it's a classic tangram puzzle that you have to figure out yourself (unless you conveniently remember the positioning from the other side... so your child will either be learning spacial manipulation or memorization or both).	28	2	80
122	B000F6RWW8	ALUV2YKWZENKK	Toys & Games	10	The pieces are sturdy and the magnets are strong, so they stick to the board even when two or three cards are layered on top.	28	3	25
123	B000F6RWW8	ALUV2YKWZENKK	Toys & Games	10	She also loves it when she plays her game and I get out my own tangram set.	28	4	17
124	B000F6RWW8	A300HB9HYDP68X	Toys & Games	10	I bought this because I wanted to give my toddler (4yrs) something to do during her quiet time.	29	1	17
125	B000F6RWW8	A300HB9HYDP68X	Toys & Games	10	We get this out on occassion and it is a special treat for her.	29	2	14
126	B000F6RWW8	A300HB9HYDP68X	Toys & Games	10	I love the two ability levels so she can grow into it.	29	3	12
127	B000F6RWW8	A16MNAUMOFXBBM	Toys & Games	10	My 3yr old daugher loves Tangoes Jr.!, she loves to be creative using her hands and mind.	30	1	15
128	B000F6RWW8	A16MNAUMOFXBBM	Toys & Games	10	It is very educational, durable and no matter the age, you will also love to be creative using it.	30	2	19
129	B000F6RWW8	A16MNAUMOFXBBM	Toys & Games	10	We take Tangoes Jr. every where we go, because it is so transportable: we have taken it on road trip's, to friends houses, resturants, etc.	30	3	24
130	B000F6RWW8	A16MNAUMOFXBBM	Toys & Games	10	You will not be disappointed!	30	4	5
169	B000GKAU0O	A1M5KCVI5RXBSV	Toys & Games	10	My son is way into puzzles and we have purchased other Melissa & Doug puzzles for him.	36	1	16
170	B000GKAU0O	A1M5KCVI5RXBSV	Toys & Games	10	These are a it hard because of the fact that they are shaped like the picture rather then square.	36	2	19
171	B000GKAU0O	A1M5KCVI5RXBSV	Toys & Games	10	It probably says that in the description somewhere but my husband and I missed it completely and were very surprised when we opened up the box.	36	3	26
172	B000GKAU0O	AYKPSAYZ8NL2D	Toys & Games	10	I love the fact that there are four mini puzzles in the box.	37	1	13
173	B000GKAU0O	AYKPSAYZ8NL2D	Toys & Games	10	My 3 year old son flips the pieces over to match the shapes on the back.	37	2	15
174	B000GKAU0O	AYKPSAYZ8NL2D	Toys & Games	10	Once  he separates the pieces, he usually watches me put the puzzles together.	37	3	13
175	B000GKAU0O	AYKPSAYZ8NL2D	Toys & Games	10	The pieces and box are VERY sturdy and durable.	37	4	9
176	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	This combo of puzzles is so ingenious!	38	1	7
177	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	My kiddo loves them.	38	2	4
178	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	I know it for a fact because whenever he opens the drawer to pick out a puzzle (out of 20), his hand always comes out with this one.	38	3	27
179	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	The pieces are big, the colors are great, the drawings are clear and cute.My kiddo chewed one piece, oh, IDK why he chose the ship.	38	4	24
180	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	:) Daddy & I are still investigating.I recommend it.	38	5	6
181	B000GKAU0O	AV3AUFSA1DXVZ	Toys & Games	10	Great gift, too!	38	6	3
182	B000GKAU0O	A2O2NBBLQS154R	Toys & Games	10	These puzzles are great quality.	39	1	5
183	B000GKAU0O	A2O2NBBLQS154R	Toys & Games	10	the problem I have with this particular puzzle is that the way some of the pieces are cut, they do not really &#34;hook&#34; into each other.	39	2	26
184	B000GKAU0O	A2O2NBBLQS154R	Toys & Games	10	The result is a puzzle piece that will kind of shift when little hands are trying to put another piece in.	39	3	21
185	B000GKAU0O	A2O2NBBLQS154R	Toys & Games	10	Not the end of the world or anything, but it can lead to a grumpy 3 year old that wants it to be perfect once he puts in the piece.	39	4	29
186	B000GKAU0O	A2TI4Y4OJEFDJF	Toys & Games	10	These are very well constructed.	40	1	5
187	B000GKAU0O	A2TI4Y4OJEFDJF	Toys & Games	10	My 3 year old son loves all the Melissa & Doug floor puzzles.	40	2	11
217	B001A5SNXA	AJXB8N23GMST4	Toys & Games	8	Good sized bucket of chalk.	46	1	5
218	B001A5SNXA	AJXB8N23GMST4	Toys & Games	8	We still are on the first few pieces of chalk.	46	2	10
219	B001A5SNXA	AJXB8N23GMST4	Toys & Games	8	The chalk is fine - the colors are pretty light so all come out looking almost white, but my kids dont seem to care.	46	3	23
220	B001A5SNXA	AJXB8N23GMST4	Toys & Games	8	The individual pieces of chalk are a little thick for my kids to hold well, but they will grow into them.	46	4	21
221	B001A5SNXA	A1HPGF4D3FG70A	Toys & Games	8	i gave these to kids aged 2,4, 10, and 40.they all had a ball writing all over wood deck and steps.Its been awhile since such an inexpensive gift has been such a hit.the size of the chalk works perfectly for litttle hands and the older ones didnt complainthen, a gallon jug of water on its side washed all away.	47	1	54
222	B001A5SNXA	A1HPGF4D3FG70A	Toys & Games	8	No one was upset, they just had a clean deck to decorate	47	2	12
223	B001A5SNXA	A14CSXNBBT2I63	Toys & Games	8	I didn't pay attention when buying this.	48	1	7
224	B001A5SNXA	A14CSXNBBT2I63	Toys & Games	8	There are only 5 colors (4 of each).	48	2	6
225	B001A5SNXA	A14CSXNBBT2I63	Toys & Games	8	But that's ok...it's chalk.	48	3	5
226	B001A5SNXA	A14CSXNBBT2I63	Toys & Games	8	It gets the job done for the kiddos!	48	4	8
227	B001A5SNXA	AHRF1ZD9XO5SD	Toys & Games	8	I bought this for my 20 month old who loves it.	49	1	10
228	B001A5SNXA	AHRF1ZD9XO5SD	Toys & Games	8	She does tend to throw it and it does break, but the pieces break into pieces that are large enough to use comfortably and it holds up amazingly well when left out in the rain.	49	2	35
229	B001A5SNXA	AHRF1ZD9XO5SD	Toys & Games	8	She is still on the first four pieces of chalk that I gave her two months later even though she has decorated the driveway on multiple occasions.	49	3	27
230	B001A5SNXA	AHRF1ZD9XO5SD	Toys & Games	8	I would buy again.	49	4	4
231	B001A5SNXA	A64NUTE3FGYSP	Toys & Games	8	This was a good buy.	50	1	5
232	B001A5SNXA	A64NUTE3FGYSP	Toys & Games	8	The chalk lasted forever.	50	2	4
233	B001A5SNXA	A64NUTE3FGYSP	Toys & Games	8	There is a good assortment of colors.	50	3	7
234	B001A5SNXA	A64NUTE3FGYSP	Toys & Games	8	Good price to keep my toddler busy.	50	4	7
245	B001GZXYFG	A3Q52VTZBD27QA	Toys & Games	16	Okay, these were the biggest hit of the safari party!	54	1	10
246	B001GZXYFG	A3Q52VTZBD27QA	Toys & Games	16	Kids LOVED them and they were super cute.	54	2	8
247	B001GZXYFG	A3Q52VTZBD27QA	Toys & Games	16	I bought one set as decoration and then passed out at the end of the party.	54	3	16
248	B001GZXYFG	A3Q52VTZBD27QA	Toys & Games	16	The kids were really excited to take them home, and I was really excited to not have 12 inflatable jungle animals all over my house!	54	4	24
249	B001GZXYFG	A1LOP5VD102NSG	Toys & Games	16	We bought these as party favors for the under 4 crowd and everyone seemed to love them!	55	1	16
250	B001GZXYFG	A1LOP5VD102NSG	Toys & Games	16	From 12 months to 4  yrs old.	55	2	5
251	B001GZXYFG	A1LOP5VD102NSG	Toys & Games	16	Great find.	55	3	2
252	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	I bought these to use for occupational therapy sessions with pediatric clients and they were a huge hit!!	56	1	18
253	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	So many fun things to do with these when it comes to therapy!	56	2	13
254	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	My own kids (6 and 3) begged me for one to play with so I gave them each one and they haven't put them down so I had to ordered more for them!	56	3	31
255	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	They are the perfect size for kids.	56	4	7
256	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	They are made well, they are very sturdy and are very cute!	56	5	12
257	B001GZXYFG	AYDMYBLK8SDKG	Toys & Games	16	All 12 inflated easily and none had any leaks.	56	6	8
258	B001GZXYFG	A37PBIUXXJEA4I	Toys & Games	16	My son just turned 5.	58	1	4
259	B001GZXYFG	A37PBIUXXJEA4I	Toys & Games	16	His friends love this animal beach balls.	58	2	7
260	B001GZXYFG	A37PBIUXXJEA4I	Toys & Games	16	Even all the adults at my son's BD party like them too.	58	3	12
261	B001GZXYFG	A37PBIUXXJEA4I	Toys & Games	16	I would highly recommend this product to any parent.	58	4	9
262	B001GZXYFG	A37PBIUXXJEA4I	Toys & Games	16	Awesome party favor for kids.	58	5	5
309	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	I was sent the Appletters and PairsinPears game to check out.	70	1	11
310	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	As I said at the beginning these are basically the same concept - letters in a fruit shaped pouch.	70	2	18
311	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	The Appletters is geared more to ages 5 and up where as the PairsinPears in geared more to ages 3 and up, which the letter sizes makes the difference here.	70	3	28
312	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	What I like about these games is that each has a small little booklet with game ideas for you.	70	4	19
313	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	They have multiple games and it's not just set one way as many other games are.	70	5	16
314	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	The letter tiles as well as the fruit pouches are high quality and definitely made to last.	70	6	17
315	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	Plus the sizing of the game will make it easy to toss in a purse or handbag to have a game to play when you're on the go or have young children you need to keep occupied at the doctors office.Needless to say I had a pleasant experience with Bananagrams and their games and looking forward to playing all the little games they have to offer with Sophia.	70	7	67
316	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	She's 5 and fixing to go into kindergarten and she enjoys sounding out her letters and making words now so this is definitely ideal for her and something the whole family can play.	70	8	32
317	B002P584A6	A2Y2BV6ZG5F6PM	Toys & Games	5	This game is definitely a recommendation I can easily make for all families!READ FULL REVIEW: http://www.closetsamples.com/review-appletters-and-pairsinpears/	70	9	17
318	B002P584A6	A3C6A40RHKRZBV	Toys & Games	5	When I first read how you play appleletters I thought it sounded great.	71	1	13
319	B002P584A6	A3C6A40RHKRZBV	Toys & Games	5	I love bananagrams so I thought I would give it a shot.	71	2	12
320	B002P584A6	A3C6A40RHKRZBV	Toys & Games	5	The only problem with the same is the score keeping is very complicated, but the strategy and planning mindset is great.	71	3	21
321	B002P584A6	A3C6A40RHKRZBV	Toys & Games	5	Also because of the way you keep score, its not good for Shabbat.	71	4	13
322	B002P584A6	A3C6A40RHKRZBV	Toys & Games	5	Overall I look forward to playing it again though.	71	5	9
323	B002P584A6	A2QT151K3BOAFA	Toys & Games	5	The challenge with this game is to form words at the beginning or end of the word chain created, which forms a worm shape.	72	1	24
324	B002P584A6	A2QT151K3BOAFA	Toys & Games	5	It's fun and children as young as 8, or those who are able to spell, can play.	72	2	16
325	B002P584A6	A2QT151K3BOAFA	Toys & Games	5	It's quick and easy, but I wish there were a tray provided to set the letter tiles to be played.	72	3	20
326	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	I got this for my mom for Christmas and when I first held it in my hands I knew she would love it.	73	1	23
327	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	The packaging alone looks so cute!	73	2	6
328	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	the tag on it said it is a combination between scrabble and dominoes.	73	3	13
329	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	You can play it anywhere.	73	4	5
330	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	My parents ride on a ferry all the time for hours at a time and thought this would be fun for them.	73	5	22
331	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	my mom can throw it in her purse and go!	73	6	10
332	B002P584A6	AY3SB8LDBWK20	Toys & Games	5	I want one for me!	73	7	5
333	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	These are super fun.	74	1	4
334	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	The appletters is my husband and I's favorite one to play over and over and over.	74	2	16
335	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Of course he kicks my butt, I am just not good at these sort of games, but I keep playing for the fun of it.	74	3	25
336	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	I love how you can store the pieces inside with or without the bag which is nice.	74	4	17
337	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Loosing pieces is not fun at all.	74	5	7
338	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	The game is simple and easy and all you do is build off the first or last letter and draw, discard and first one out wins.	74	6	26
339	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	The pairs one, is a little more need of concentrating keeping score and what not.	74	8	15
340	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Or play the simple games with your kids, it is geared more towards toddlers and kids, pieces are bigger, they have designs on them, something fun for them.	74	9	28
341	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	My son just likes matching the designs and bold ones together he's 3 and doesn't quite understand the idea, but he will soon!	74	10	22
342	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Both are great games.	74	11	4
343	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Material is soft and you can store the letters in the bags, love how they look like what the game is called.	74	12	22
344	B002P584A6	A9LLBMFJ0G0TH	Toys & Games	5	Great game, 2+ players, easy, and totally fun to play with others, great for party's!	74	13	14
345	B003BNZNNW	A3KC0CRGLO5LXJ	Toys & Games	5	My 7yo daughter and 8yo son love this game.	75	1	7
346	B003BNZNNW	A3KC0CRGLO5LXJ	Toys & Games	5	It's even easy to play solo.	75	2	6
347	B003BNZNNW	A3KC0CRGLO5LXJ	Toys & Games	5	I am not a huge fan of the slapping noise the game makes when you catch a ball but I live with it because the kids enjoy the game :)	75	3	29
348	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	Silly name - but a great toy.	76	1	6
349	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	This is one of the more popular outdoor toys in our house.	76	2	12
350	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	The kids love it.	76	3	4
351	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	My only complaint (and its a minor one)...is that the balls are quite small.	76	4	15
352	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	(a little smaller than a ping-pong ball?).	76	5	6
353	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	So in tall grass, its easy to lose the balls.	76	6	10
354	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	It's no fun searching for the balls when its time to clean-up and go back inside.	76	7	15
355	B003BNZNNW	A3O1EFKA6UXFHR	Toys & Games	5	Otherwise -- great fun!	76	8	3
356	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	I was stuck inside with my seven-year-old niece recently while we waited patiently for everyone to hurry their selves up and get ready to go, and this game proved a fun distraction, even inside a tiny apartment.I found it easy to learn to throw and challenging to learn to catch, but my niece picked it up super-quickly, maybe because I was feeding her some easy practice shots, and we had a blast throwing and giggling and catching.The balls are tiny enough that they roll under stuff easily.	77	1	83
357	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	By the end of the first 15 minutes we'd lost one ball permanently.	77	2	12
358	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	But the benefit to the balls being so tiny is that they're lightweight enough not to do any damage.	77	3	19
359	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	I smacked the TV with a stray shot as well as a few decorative items and nothing looked even close to getting damaged.	77	4	23
360	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	Not to say it's impossible, but you'd be more likely to dive into something making that far-off catch than you would be to hurt something with the ball.We took it outside to play as well, and it was even more fun with more room.The one thing I don't care for is the noise.	77	5	50
361	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	I can imagine if someone were trying to nap, this would keep them from doing so.	77	6	16
362	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	Every time you catch it goes CLACK!!	77	7	7
363	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	I mean, that's probably better than someone going Mommmmeeeeee!	77	8	9
364	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	every five seconds, but it could still use a little toning down of the annoyance factor if used primarily for indoors.	77	9	21
365	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	Why not design a version with foam on to reduce the racket?Anyway, this was a fun toy that got me and my niece up and being active when everyone else was sitting on their behinds being boring.	77	10	38
366	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	It felt like it was good for making friends, because even though my niece barely knows me (we live a long way apart), we were giggling and having fun in just a few minutes.	77	11	34
367	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	I'd definitely recommend this.	77	12	4
368	B003BNZNNW	A2MBLVMVDLHK1L	Toys & Games	5	It's fun, it's collaborative, it's active - what more can you want from such a small toy?	77	13	16
369	B003BNZNNW	A2RM1Y6IP6BBCB	Toys & Games	5	We gifted our daughter this for her 10th birthday and she LOVES it.	78	1	12
370	B003BNZNNW	A2RM1Y6IP6BBCB	Toys & Games	5	It's super easy to use and tons of fun!	78	2	9
371	B003BNZNNW	A2RM1Y6IP6BBCB	Toys & Games	5	The balls are similar to ping pong balls and therefore won't be great for playing on a windy day but we haven't run into any problems with it yet.	78	3	29
372	B003BNZNNW	A2RM1Y6IP6BBCB	Toys & Games	5	Great gift!	78	4	2
373	B003BNZNNW	A1OKNIKI54VQ1K	Toys & Games	5	I bought this for a birthday party my daughter was invited too - her friend was turning 7.	79	1	16
374	B003BNZNNW	A1OKNIKI54VQ1K	Toys & Games	5	His mom requested outdoor gifts and apparently this was a hit - he spent the entire evening with his friends playing it.	79	2	21
375	B003BNZNNW	A1OKNIKI54VQ1K	Toys & Games	5	I bought one for my daughter as well thinking it would also help with strengthening hand muscles and we've really enjoyed it.	79	3	22
376	B003BNZNNW	A1OKNIKI54VQ1K	Toys & Games	5	Durability wise - we've not had any problems yet but the fabric part (orange) doesn't appear that durable so we'll see how long it lasts.	79	4	24
377	B003BNZNNW	A1OKNIKI54VQ1K	Toys & Games	5	Until then we're enjoying it and it gets the kids out of the house.	79	5	14
